id,order_id,delivery_partner,delivery_status,delivery_distance_km,estimated_minutes,actual_minutes,delivery_charge,pickup_time,delivered_time,created_at,updated_at
12360,49259,Swiggy,Delivered,5.79,49,59,12.93,2025-01-14 14:18:00,2025-01-14 15:07:00,2025-01-14 14:08:00,2025-01-14 15:07:00
12361,49261,Zomato,Delivered,4.43,56,62,10.86,2025-01-14 11:05:00,2025-01-14 11:57:00,2025-01-14 10:55:00,2025-01-14 11:57:00
12362,49264,Uber Eats,Delivered,7.1,26,29,12.43,2025-01-14 19:52:00,2025-01-14 20:11:00,2025-01-14 19:42:00,2025-01-14 20:11:00
12363,49268,Swiggy,Delivered,2.83,38,43,5.91,2025-01-14 18:45:00,2025-01-14 19:18:00,2025-01-14 18:35:00,2025-01-14 19:18:00
12364,49270,Deliveroo,Delivered,5.99,57,54,14.58,2025-01-14 20:27:00,2025-01-14 21:11:00,2025-01-14 20:17:00,2025-01-14 21:11:00
12365,49273,Deliveroo,Delivered,1.37,52,55,2.85,2025-01-14 20:30:00,2025-01-14 21:15:00,2025-01-14 20:20:00,2025-01-14 21:15:00
12366,49277,Zomato,Delivered,6.99,27,39,9.82,2025-01-14 20:54:00,2025-01-14 21:23:00,2025-01-14 20:44:00,2025-01-14 21:23:00
12367,49281,Swiggy,Delivered,3.35,37,40,6.78,2025-01-14 19:34:00,2025-01-14 20:04:00,2025-01-14 19:24:00,2025-01-14 20:04:00
12368,49286,Swiggy,Delivered,4.06,39,51,6.48,2025-01-14 18:25:00,2025-01-14 19:06:00,2025-01-14 18:15:00,2025-01-14 19:06:00
12369,49289,In House,Delivered,9.64,45,59,21.48,2025-01-14 20:01:00,2025-01-14 20:50:00,2025-01-14 19:51:00,2025-01-14 20:50:00
12370,49292,Zomato,Delivered,4.41,41,38,9.3,2025-01-14 13:19:00,2025-01-14 13:47:00,2025-01-14 13:09:00,2025-01-14 13:47:00
12371,49296,In House,Delivered,2.3,43,52,3.18,2025-01-14 20:39:00,2025-01-14 21:21:00,2025-01-14 20:29:00,2025-01-14 21:21:00
12372,49299,Uber Eats,Delivered,7.45,36,35,12.61,2025-01-14 21:25:00,2025-01-14 21:50:00,2025-01-14 21:15:00,2025-01-14 21:50:00
12373,49303,Uber Eats,Delivered,6.28,34,35,13.98,2025-01-14 13:29:00,2025-01-14 13:54:00,2025-01-14 13:19:00,2025-01-14 13:54:00
12374,49308,Swiggy,Delivered,3.97,54,53,7.04,2025-01-14 19:05:00,2025-01-14 19:48:00,2025-01-14 18:55:00,2025-01-14 19:48:00
12375,49310,Just Eat,Delivered,8.29,27,26,12.23,2025-01-14 19:58:00,2025-01-14 20:14:00,2025-01-14 19:48:00,2025-01-14 20:14:00
12376,49311,In House,Delivered,4.87,36,42,10.53,2025-01-14 12:45:00,2025-01-14 13:17:00,2025-01-14 12:35:00,2025-01-14 13:17:00
12377,49313,Zomato,Delivered,11.13,41,54,24.62,2025-01-14 15:07:00,2025-01-14 15:51:00,2025-01-14 14:57:00,2025-01-14 15:51:00
12378,49333,Deliveroo,Delivered,5.86,20,28,13.08,2025-01-14 19:14:00,2025-01-14 19:32:00,2025-01-14 19:04:00,2025-01-14 19:32:00
12379,49335,In House,Delivered,8.02,33,29,19.46,2025-01-14 22:09:00,2025-01-14 22:28:00,2025-01-14 21:59:00,2025-01-14 22:28:00
12380,49336,Just Eat,Delivered,6.07,21,23,14.01,2025-01-14 13:22:00,2025-01-14 13:35:00,2025-01-14 13:12:00,2025-01-14 13:35:00
12381,49339,Zomato,Delivered,8.97,36,43,17.29,2025-01-14 19:34:00,2025-01-14 20:07:00,2025-01-14 19:24:00,2025-01-14 20:07:00
12382,49350,Zomato,Delivered,1.56,50,55,3.84,2025-01-14 19:56:00,2025-01-14 20:41:00,2025-01-14 19:46:00,2025-01-14 20:41:00
12383,49351,In House,Delivered,7.19,58,55,15.74,2025-01-14 13:46:00,2025-01-14 14:31:00,2025-01-14 13:36:00,2025-01-14 14:31:00
12384,49357,Just Eat,Delivered,7.4,32,44,17.85,2025-01-14 19:29:00,2025-01-14 20:03:00,2025-01-14 19:19:00,2025-01-14 20:03:00
12385,49358,In House,Delivered,11.28,56,53,21.02,2025-01-14 13:40:00,2025-01-14 14:23:00,2025-01-14 13:30:00,2025-01-14 14:23:00
12386,49364,Just Eat,Delivered,3.32,40,35,5.89,2025-01-14 20:32:00,2025-01-14 20:57:00,2025-01-14 20:22:00,2025-01-14 20:57:00
12387,49365,Swiggy,Delivered,6.5,54,69,15.74,2025-01-14 18:31:00,2025-01-14 19:30:00,2025-01-14 18:21:00,2025-01-14 19:30:00
12388,49366,Swiggy,Delivered,1.12,22,29,2.09,2025-01-14 14:20:00,2025-01-14 14:39:00,2025-01-14 14:10:00,2025-01-14 14:39:00
12389,49368,Deliveroo,Delivered,2.03,25,28,3.53,2025-01-14 19:24:00,2025-01-14 19:42:00,2025-01-14 19:14:00,2025-01-14 19:42:00
12390,49369,In House,Delivered,11.66,41,48,25.66,2025-01-14 21:20:00,2025-01-14 21:58:00,2025-01-14 21:10:00,2025-01-14 21:58:00
12391,49372,In House,Delivered,5.48,24,34,13.24,2025-01-14 12:44:00,2025-01-14 13:08:00,2025-01-14 12:34:00,2025-01-14 13:08:00
12392,49374,Zomato,Delivered,9.29,30,39,21.72,2025-01-14 22:02:00,2025-01-14 22:31:00,2025-01-14 21:52:00,2025-01-14 22:31:00
12393,49377,Swiggy,Delivered,4.41,52,50,10.79,2025-01-14 13:14:00,2025-01-14 13:54:00,2025-01-14 13:04:00,2025-01-14 13:54:00
12394,49380,Swiggy,Delivered,3.96,43,51,9.22,2025-01-14 20:22:00,2025-01-14 21:03:00,2025-01-14 20:12:00,2025-01-14 21:03:00
12395,49385,Swiggy,Delivered,1.92,37,50,3.81,2025-01-14 15:01:00,2025-01-14 15:41:00,2025-01-14 14:51:00,2025-01-14 15:41:00
12396,49388,Deliveroo,Delivered,3.24,22,19,5.13,2025-01-14 13:54:00,2025-01-14 14:03:00,2025-01-14 13:44:00,2025-01-14 14:03:00
12397,49389,Swiggy,Delivered,9.25,35,47,14.25,2025-01-14 12:52:00,2025-01-14 13:29:00,2025-01-14 12:42:00,2025-01-14 13:29:00
12398,49393,Zomato,Delivered,4.12,20,17,5.61,2025-01-14 19:57:00,2025-01-14 20:04:00,2025-01-14 19:47:00,2025-01-14 20:04:00
12399,49402,Just Eat,Delivered,2.54,59,70,5.18,2025-01-14 19:20:00,2025-01-14 20:20:00,2025-01-14 19:10:00,2025-01-14 20:20:00
12400,49411,Uber Eats,Delivered,4.27,26,27,5.56,2025-01-14 21:08:00,2025-01-14 21:25:00,2025-01-14 20:58:00,2025-01-14 21:25:00
12401,49412,Just Eat,Delivered,11.56,58,60,14.71,2025-01-14 19:41:00,2025-01-14 20:31:00,2025-01-14 19:31:00,2025-01-14 20:31:00
12402,49419,In House,Delivered,6.72,34,29,16.78,2025-01-14 13:27:00,2025-01-14 13:46:00,2025-01-14 13:17:00,2025-01-14 13:46:00
12403,49425,Zomato,Delivered,2.67,31,30,5.68,2025-01-14 18:47:00,2025-01-14 19:07:00,2025-01-14 18:37:00,2025-01-14 19:07:00
12404,49427,Deliveroo,Delivered,8.89,39,36,20.02,2025-01-14 21:29:00,2025-01-14 21:55:00,2025-01-14 21:19:00,2025-01-14 21:55:00
12405,49434,In House,Delivered,5.48,57,66,6.9,2025-01-14 13:20:00,2025-01-14 14:16:00,2025-01-14 13:10:00,2025-01-14 14:16:00
12406,49437,Zomato,Delivered,5.44,53,54,11.46,2025-01-14 14:35:00,2025-01-14 15:19:00,2025-01-14 14:25:00,2025-01-14 15:19:00
12407,49438,Uber Eats,Delivered,7.08,44,52,12.62,2025-01-14 19:07:00,2025-01-14 19:49:00,2025-01-14 18:57:00,2025-01-14 19:49:00
12408,49439,In House,Delivered,8.52,21,16,16.85,2025-01-14 18:27:00,2025-01-14 18:33:00,2025-01-14 18:17:00,2025-01-14 18:33:00
12409,49443,Swiggy,Delivered,6.29,34,39,13.2,2025-01-14 13:46:00,2025-01-14 14:15:00,2025-01-14 13:36:00,2025-01-14 14:15:00
12410,49444,Just Eat,Delivered,7.38,46,46,12.36,2025-01-14 18:11:00,2025-01-14 18:47:00,2025-01-14 18:01:00,2025-01-14 18:47:00
12411,49450,Zomato,Delivered,4.85,21,19,6.71,2025-01-14 18:44:00,2025-01-14 18:53:00,2025-01-14 18:34:00,2025-01-14 18:53:00
12412,49457,Swiggy,Delivered,5.01,32,28,6.78,2025-01-14 21:20:00,2025-01-14 21:38:00,2025-01-14 21:10:00,2025-01-14 21:38:00
12413,49458,Deliveroo,Delivered,3.44,32,40,7.39,2025-01-14 20:58:00,2025-01-14 21:28:00,2025-01-14 20:48:00,2025-01-14 21:28:00
12414,49460,Deliveroo,Delivered,5.72,34,43,7.32,2025-01-14 19:03:00,2025-01-14 19:36:00,2025-01-14 18:53:00,2025-01-14 19:36:00
12415,49470,Zomato,Delivered,7.98,47,51,12.59,2025-01-14 13:29:00,2025-01-14 14:10:00,2025-01-14 13:19:00,2025-01-14 14:10:00
12416,49475,Uber Eats,Delivered,7.93,37,48,11.33,2025-01-14 11:51:00,2025-01-14 12:29:00,2025-01-14 11:41:00,2025-01-14 12:29:00
12417,49482,In House,Delivered,1.81,36,41,4.41,2025-01-14 10:44:00,2025-01-14 11:15:00,2025-01-14 10:34:00,2025-01-14 11:15:00
12418,49484,Zomato,Delivered,6.43,21,27,10.85,2025-01-14 18:39:00,2025-01-14 18:56:00,2025-01-14 18:29:00,2025-01-14 18:56:00
12419,49487,Just Eat,Delivered,2.79,45,60,6.64,2025-01-14 15:08:00,2025-01-14 15:58:00,2025-01-14 14:58:00,2025-01-14 15:58:00
12420,49490,Deliveroo,Delivered,10.24,42,47,12.3,2025-01-14 20:55:00,2025-01-14 21:32:00,2025-01-14 20:45:00,2025-01-14 21:32:00
12421,49492,Uber Eats,Delivered,10.06,58,62,22.51,2025-01-14 18:39:00,2025-01-14 19:31:00,2025-01-14 18:29:00,2025-01-14 19:31:00
12422,49504,Uber Eats,Delivered,4.88,53,54,10.47,2025-01-14 12:49:00,2025-01-14 13:33:00,2025-01-14 12:39:00,2025-01-14 13:33:00
12423,49507,Just Eat,Delivered,6.09,29,41,11.29,2025-01-14 13:24:00,2025-01-14 13:55:00,2025-01-14 13:14:00,2025-01-14 13:55:00
12424,49508,Just Eat,Delivered,7.34,57,56,16.38,2025-01-14 14:36:00,2025-01-14 15:22:00,2025-01-14 14:26:00,2025-01-14 15:22:00
12425,49511,Just Eat,Delivered,7.98,55,63,18.67,2025-01-14 13:55:00,2025-01-14 14:48:00,2025-01-14 13:45:00,2025-01-14 14:48:00
12426,49517,In House,Delivered,7.36,20,18,9.13,2025-01-14 13:53:00,2025-01-14 14:01:00,2025-01-14 13:43:00,2025-01-14 14:01:00
12427,49519,Swiggy,Delivered,8.46,31,42,13.94,2025-01-14 09:32:00,2025-01-14 10:04:00,2025-01-14 09:22:00,2025-01-14 10:04:00
12428,49525,Zomato,Delivered,9.08,22,27,12.96,2025-01-14 18:56:00,2025-01-14 19:13:00,2025-01-14 18:46:00,2025-01-14 19:13:00
12429,49527,Uber Eats,Delivered,9.21,47,45,22.41,2025-01-14 21:36:00,2025-01-14 22:11:00,2025-01-14 21:26:00,2025-01-14 22:11:00
12430,49528,Deliveroo,Delivered,5.75,34,49,10.23,2025-01-14 13:19:00,2025-01-14 13:58:00,2025-01-14 13:09:00,2025-01-14 13:58:00
12431,49531,Uber Eats,Delivered,8.02,51,54,16.98,2025-01-14 22:03:00,2025-01-14 22:47:00,2025-01-14 21:53:00,2025-01-14 22:47:00
12432,49535,In House,Delivered,1.5,60,66,1.9,2025-01-14 12:47:00,2025-01-14 13:43:00,2025-01-14 12:37:00,2025-01-14 13:43:00
12433,49538,Zomato,Delivered,7.83,20,29,15.2,2025-01-14 19:29:00,2025-01-14 19:48:00,2025-01-14 19:19:00,2025-01-14 19:48:00
12434,49540,Just Eat,Delivered,7.62,48,58,16.42,2025-01-14 19:18:00,2025-01-14 20:06:00,2025-01-14 19:08:00,2025-01-14 20:06:00
12435,49541,Just Eat,Delivered,10.29,23,26,19.14,2025-01-14 14:37:00,2025-01-14 14:53:00,2025-01-14 14:27:00,2025-01-14 14:53:00
12436,49551,Swiggy,Delivered,2.1,42,56,2.59,2025-01-14 10:08:00,2025-01-14 10:54:00,2025-01-14 09:58:00,2025-01-14 10:54:00
12437,49552,Deliveroo,Delivered,10.51,30,34,20.21,2025-01-14 12:07:00,2025-01-14 12:31:00,2025-01-14 11:57:00,2025-01-14 12:31:00
12438,49554,Swiggy,Delivered,6.75,60,56,10.81,2025-01-14 18:43:00,2025-01-14 19:29:00,2025-01-14 18:33:00,2025-01-14 19:29:00
12439,49560,Just Eat,Delivered,6.49,26,29,7.84,2025-01-14 14:16:00,2025-01-14 14:35:00,2025-01-14 14:06:00,2025-01-14 14:35:00
12440,49562,Just Eat,Delivered,10.45,53,62,19.17,2025-01-14 18:54:00,2025-01-14 19:46:00,2025-01-14 18:44:00,2025-01-14 19:46:00
12441,49567,Deliveroo,Delivered,9.35,24,29,19.71,2025-01-14 20:58:00,2025-01-14 21:17:00,2025-01-14 20:48:00,2025-01-14 21:17:00
12442,49570,In House,Delivered,7.71,30,29,15.18,2025-01-14 20:23:00,2025-01-14 20:42:00,2025-01-14 20:13:00,2025-01-14 20:42:00
12443,49571,Uber Eats,Delivered,3.19,60,73,3.97,2025-01-14 11:13:00,2025-01-14 12:16:00,2025-01-14 11:03:00,2025-01-14 12:16:00
12444,49576,Swiggy,Delivered,5.38,53,57,11.17,2025-01-14 10:36:00,2025-01-14 11:23:00,2025-01-14 10:26:00,2025-01-14 11:23:00
12445,49582,Just Eat,Delivered,8.69,45,47,13.02,2025-01-14 21:44:00,2025-01-14 22:21:00,2025-01-14 21:34:00,2025-01-14 22:21:00
12446,49584,In House,Delivered,8.61,57,61,15.6,2025-01-14 12:14:00,2025-01-14 13:05:00,2025-01-14 12:04:00,2025-01-14 13:05:00
12447,49585,In House,Delivered,7.56,39,37,17.95,2025-01-14 14:39:00,2025-01-14 15:06:00,2025-01-14 14:29:00,2025-01-14 15:06:00
12448,49593,Just Eat,Delivered,11.94,56,56,26.24,2025-01-14 13:07:00,2025-01-14 13:53:00,2025-01-14 12:57:00,2025-01-14 13:53:00
12449,49594,Deliveroo,Delivered,4.32,49,56,7.94,2025-01-14 13:24:00,2025-01-14 14:10:00,2025-01-14 13:14:00,2025-01-14 14:10:00
12450,49596,Deliveroo,Delivered,4.06,47,52,6.15,2025-01-14 13:32:00,2025-01-14 14:14:00,2025-01-14 13:22:00,2025-01-14 14:14:00
12451,49597,Deliveroo,Delivered,4.08,46,53,8.94,2025-01-14 10:43:00,2025-01-14 11:26:00,2025-01-14 10:33:00,2025-01-14 11:26:00
12452,49606,Uber Eats,Delivered,7.11,46,47,14.85,2025-01-14 14:34:00,2025-01-14 15:11:00,2025-01-14 14:24:00,2025-01-14 15:11:00
12453,49610,In House,Delivered,5.16,35,42,6.65,2025-01-14 19:49:00,2025-01-14 20:21:00,2025-01-14 19:39:00,2025-01-14 20:21:00
12454,49611,Swiggy,Delivered,2.25,45,56,3.78,2025-01-14 12:59:00,2025-01-14 13:45:00,2025-01-14 12:49:00,2025-01-14 13:45:00
12455,49615,Deliveroo,Delivered,11.9,28,32,15.38,2025-01-14 21:09:00,2025-01-14 21:31:00,2025-01-14 20:59:00,2025-01-14 21:31:00
12456,49621,Just Eat,Delivered,2.29,53,63,3.64,2025-01-14 18:47:00,2025-01-14 19:40:00,2025-01-14 18:37:00,2025-01-14 19:40:00
12457,49622,In House,Delivered,2.8,46,61,4.26,2025-01-14 14:17:00,2025-01-14 15:08:00,2025-01-14 14:07:00,2025-01-14 15:08:00
12458,49625,Uber Eats,Delivered,9.14,31,36,12.01,2025-01-14 14:53:00,2025-01-14 15:19:00,2025-01-14 14:43:00,2025-01-14 15:19:00
12459,49628,Just Eat,Delivered,10.37,21,21,21.31,2025-01-14 14:15:00,2025-01-14 14:26:00,2025-01-14 14:05:00,2025-01-14 14:26:00
12460,49633,Uber Eats,Delivered,6.76,27,30,13.14,2025-01-14 13:51:00,2025-01-14 14:11:00,2025-01-14 13:41:00,2025-01-14 14:11:00
12461,49635,Zomato,Delivered,3.97,23,20,5.23,2025-01-14 21:08:00,2025-01-14 21:18:00,2025-01-14 20:58:00,2025-01-14 21:18:00
12462,49637,Swiggy,Delivered,1.5,25,40,2.68,2025-01-14 20:54:00,2025-01-14 21:24:00,2025-01-14 20:44:00,2025-01-14 21:24:00
12463,49638,In House,Delivered,6.14,55,52,15.31,2025-01-14 18:18:00,2025-01-14 19:00:00,2025-01-14 18:08:00,2025-01-14 19:00:00
12464,49639,Swiggy,Delivered,6.23,47,45,15.53,2025-01-14 13:20:00,2025-01-14 13:55:00,2025-01-14 13:10:00,2025-01-14 13:55:00
12465,49640,In House,Delivered,10.75,32,43,13.69,2025-01-14 15:08:00,2025-01-14 15:41:00,2025-01-14 14:58:00,2025-01-14 15:41:00
12466,49649,Just Eat,Delivered,1.75,36,41,3.93,2025-01-14 12:12:00,2025-01-14 12:43:00,2025-01-14 12:02:00,2025-01-14 12:43:00
12467,49650,Uber Eats,Delivered,2.7,50,45,5.03,2025-01-14 13:44:00,2025-01-14 14:19:00,2025-01-14 13:34:00,2025-01-14 14:19:00
12468,49653,Just Eat,Delivered,9.24,22,35,13.26,2025-01-14 20:55:00,2025-01-14 21:20:00,2025-01-14 20:45:00,2025-01-14 21:20:00
12469,49660,Zomato,Delivered,8.08,43,52,12.52,2025-01-14 11:01:00,2025-01-14 11:43:00,2025-01-14 10:51:00,2025-01-14 11:43:00
12470,49663,Zomato,Delivered,5.51,38,38,8.98,2025-01-14 19:24:00,2025-01-14 19:52:00,2025-01-14 19:14:00,2025-01-14 19:52:00
12471,49671,Deliveroo,Delivered,8.45,49,45,20.55,2025-01-14 11:33:00,2025-01-14 12:08:00,2025-01-14 11:23:00,2025-01-14 12:08:00
12472,49676,In House,Delivered,7.87,26,41,12.7,2025-01-14 09:48:00,2025-01-14 10:19:00,2025-01-14 09:38:00,2025-01-14 10:19:00
12473,49682,Zomato,Delivered,4.21,45,53,8.37,2025-01-14 15:00:00,2025-01-14 15:43:00,2025-01-14 14:50:00,2025-01-14 15:43:00
12474,49683,Zomato,Delivered,11.14,20,30,24.59,2025-01-14 20:56:00,2025-01-14 21:16:00,2025-01-14 20:46:00,2025-01-14 21:16:00
12475,49684,Zomato,Delivered,7.29,29,28,16.18,2025-01-14 21:14:00,2025-01-14 21:32:00,2025-01-14 21:04:00,2025-01-14 21:32:00
12476,49685,Uber Eats,Delivered,8.71,53,68,15.41,2025-01-14 13:48:00,2025-01-14 14:46:00,2025-01-14 13:38:00,2025-01-14 14:46:00
12477,49688,Swiggy,Delivered,6.6,46,48,9.71,2025-01-14 11:22:00,2025-01-14 12:00:00,2025-01-14 11:12:00,2025-01-14 12:00:00
12478,49690,Deliveroo,Delivered,9.3,37,43,13.95,2025-01-14 12:24:00,2025-01-14 12:57:00,2025-01-14 12:14:00,2025-01-14 12:57:00
12479,49692,In House,Delivered,11.41,22,34,16.25,2025-01-14 14:15:00,2025-01-14 14:39:00,2025-01-14 14:05:00,2025-01-14 14:39:00
12480,49709,Swiggy,Delivered,1.22,32,43,2.6,2025-01-14 18:36:00,2025-01-14 19:09:00,2025-01-14 18:26:00,2025-01-14 19:09:00
12481,49715,Zomato,Delivered,5.28,58,69,6.65,2025-01-14 19:18:00,2025-01-14 20:17:00,2025-01-14 19:08:00,2025-01-14 20:17:00
12482,49718,Zomato,Delivered,7.13,37,32,17.21,2025-01-14 13:06:00,2025-01-14 13:28:00,2025-01-14 12:56:00,2025-01-14 13:28:00
12483,49720,In House,Delivered,5.96,32,40,12.52,2025-01-14 21:42:00,2025-01-14 22:12:00,2025-01-14 21:32:00,2025-01-14 22:12:00
12484,49722,Uber Eats,Delivered,5.16,37,51,12.21,2025-01-14 13:42:00,2025-01-14 14:23:00,2025-01-14 13:32:00,2025-01-14 14:23:00
12485,49724,Swiggy,Delivered,8.53,38,47,16.88,2025-01-14 18:10:00,2025-01-14 18:47:00,2025-01-14 18:00:00,2025-01-14 18:47:00
12486,49725,Deliveroo,Delivered,4.15,40,37,6.85,2025-01-14 21:25:00,2025-01-14 21:52:00,2025-01-14 21:15:00,2025-01-14 21:52:00
12487,49727,Uber Eats,Delivered,7.96,30,37,18.8,2025-01-14 11:36:00,2025-01-14 12:03:00,2025-01-14 11:26:00,2025-01-14 12:03:00
12488,49728,Zomato,Delivered,10.2,47,42,24.12,2025-01-14 19:05:00,2025-01-14 19:37:00,2025-01-14 18:55:00,2025-01-14 19:37:00
12489,49730,In House,Delivered,3.74,53,52,4.54,2025-01-14 14:43:00,2025-01-14 15:25:00,2025-01-14 14:33:00,2025-01-14 15:25:00
12490,49732,Just Eat,Delivered,1.18,60,60,2.33,2025-01-14 18:44:00,2025-01-14 19:34:00,2025-01-14 18:34:00,2025-01-14 19:34:00
12491,49737,Just Eat,Delivered,1.09,60,70,2.34,2025-01-14 20:10:00,2025-01-14 21:10:00,2025-01-14 20:00:00,2025-01-14 21:10:00
12492,49750,Swiggy,Delivered,2.53,37,45,4.07,2025-01-14 19:16:00,2025-01-14 19:51:00,2025-01-14 19:06:00,2025-01-14 19:51:00
12493,49751,Zomato,Delivered,3.23,59,58,4.5,2025-01-14 19:18:00,2025-01-14 20:06:00,2025-01-14 19:08:00,2025-01-14 20:06:00
12494,49752,Just Eat,Delivered,2.33,52,64,3.11,2025-01-14 13:31:00,2025-01-14 14:25:00,2025-01-14 13:21:00,2025-01-14 14:25:00
12495,49760,Zomato,Delivered,1.23,40,52,2.79,2025-01-14 12:16:00,2025-01-14 12:58:00,2025-01-14 12:06:00,2025-01-14 12:58:00
12496,49761,Zomato,Delivered,8.89,29,31,12.59,2025-01-14 19:49:00,2025-01-14 20:10:00,2025-01-14 19:39:00,2025-01-14 20:10:00
12497,49764,Deliveroo,Delivered,3.48,36,35,5.39,2025-01-14 20:45:00,2025-01-14 21:10:00,2025-01-14 20:35:00,2025-01-14 21:10:00
12498,49767,In House,Delivered,10.35,53,54,19.9,2025-01-14 20:30:00,2025-01-14 21:14:00,2025-01-14 20:20:00,2025-01-14 21:14:00
12499,49769,Just Eat,Delivered,8.34,36,48,16.34,2025-01-14 20:06:00,2025-01-14 20:44:00,2025-01-14 19:56:00,2025-01-14 20:44:00
12500,49772,Zomato,Delivered,3.98,30,30,5.89,2025-01-14 14:42:00,2025-01-14 15:02:00,2025-01-14 14:32:00,2025-01-14 15:02:00
12501,49778,Deliveroo,Delivered,2.4,52,56,4.21,2025-01-14 10:15:00,2025-01-14 11:01:00,2025-01-14 10:05:00,2025-01-14 11:01:00
12502,49786,Uber Eats,Delivered,2.31,57,70,4.11,2025-01-14 13:35:00,2025-01-14 14:35:00,2025-01-14 13:25:00,2025-01-14 14:35:00
12503,49793,Zomato,Delivered,6.59,26,37,11.33,2025-01-14 19:04:00,2025-01-14 19:31:00,2025-01-14 18:54:00,2025-01-14 19:31:00
12504,49794,Deliveroo,Delivered,11.3,27,29,23.01,2025-01-14 20:03:00,2025-01-14 20:22:00,2025-01-14 19:53:00,2025-01-14 20:22:00
12505,49795,Swiggy,Delivered,11.3,40,40,14.75,2025-01-14 14:02:00,2025-01-14 14:32:00,2025-01-14 13:52:00,2025-01-14 14:32:00
12506,49797,Zomato,Delivered,4.79,42,46,7.35,2025-01-14 13:48:00,2025-01-14 14:24:00,2025-01-14 13:38:00,2025-01-14 14:24:00
12507,49798,Just Eat,Delivered,2.7,21,17,6.31,2025-01-14 11:39:00,2025-01-14 11:46:00,2025-01-14 11:29:00,2025-01-14 11:46:00
12508,49802,Swiggy,Delivered,10.99,60,74,27.35,2025-01-14 20:02:00,2025-01-14 21:06:00,2025-01-14 19:52:00,2025-01-14 21:06:00
12509,49805,Just Eat,Delivered,9.49,30,30,19.5,2025-01-14 13:53:00,2025-01-14 14:13:00,2025-01-14 13:43:00,2025-01-14 14:13:00
12510,49808,Deliveroo,Delivered,8.51,48,49,10.56,2025-01-14 19:49:00,2025-01-14 20:28:00,2025-01-14 19:39:00,2025-01-14 20:28:00
12511,49810,Zomato,Delivered,3.78,43,58,4.79,2025-01-14 11:21:00,2025-01-14 12:09:00,2025-01-14 11:11:00,2025-01-14 12:09:00
12512,49816,Zomato,Delivered,9.62,48,51,22.13,2025-01-14 18:46:00,2025-01-14 19:27:00,2025-01-14 18:36:00,2025-01-14 19:27:00
12513,49818,In House,Delivered,9.08,23,30,18.67,2025-01-14 13:26:00,2025-01-14 13:46:00,2025-01-14 13:16:00,2025-01-14 13:46:00
12514,49820,Deliveroo,Delivered,9.6,35,30,19.5,2025-01-14 14:13:00,2025-01-14 14:33:00,2025-01-14 14:03:00,2025-01-14 14:33:00
12515,49824,Swiggy,Delivered,6.36,47,54,11.63,2025-01-14 12:50:00,2025-01-14 13:34:00,2025-01-14 12:40:00,2025-01-14 13:34:00
12516,49825,Deliveroo,Delivered,11.5,42,55,21.56,2025-01-14 18:40:00,2025-01-14 19:25:00,2025-01-14 18:30:00,2025-01-14 19:25:00
12517,49828,Zomato,Delivered,11.5,40,49,26.37,2025-01-14 15:03:00,2025-01-14 15:42:00,2025-01-14 14:53:00,2025-01-14 15:42:00
12518,49832,Just Eat,Delivered,3.56,34,45,5.25,2025-01-15 13:38:00,2025-01-15 14:13:00,2025-01-15 13:28:00,2025-01-15 14:13:00
12519,49835,In House,Delivered,11.63,31,33,22.03,2025-01-15 13:58:00,2025-01-15 14:21:00,2025-01-15 13:48:00,2025-01-15 14:21:00
12520,49840,Just Eat,Delivered,7.51,38,34,12.2,2025-01-15 20:00:00,2025-01-15 20:24:00,2025-01-15 19:50:00,2025-01-15 20:24:00
12521,49844,Just Eat,Delivered,9.05,49,56,19.83,2025-01-15 19:05:00,2025-01-15 19:51:00,2025-01-15 18:55:00,2025-01-15 19:51:00
12522,49847,In House,Delivered,2.86,53,51,4.0,2025-01-15 20:30:00,2025-01-15 21:11:00,2025-01-15 20:20:00,2025-01-15 21:11:00
12523,49854,Zomato,Delivered,10.92,49,63,22.08,2025-01-15 21:39:00,2025-01-15 22:32:00,2025-01-15 21:29:00,2025-01-15 22:32:00
12524,49855,Swiggy,Delivered,4.08,22,35,9.13,2025-01-15 14:16:00,2025-01-15 14:41:00,2025-01-15 14:06:00,2025-01-15 14:41:00
12525,49856,Swiggy,Delivered,2.74,36,35,5.98,2025-01-15 11:23:00,2025-01-15 11:48:00,2025-01-15 11:13:00,2025-01-15 11:48:00
12526,49857,Deliveroo,Delivered,5.69,48,50,13.47,2025-01-15 20:20:00,2025-01-15 21:00:00,2025-01-15 20:10:00,2025-01-15 21:00:00
12527,49859,In House,Delivered,2.66,25,35,6.14,2025-01-15 14:32:00,2025-01-15 14:57:00,2025-01-15 14:22:00,2025-01-15 14:57:00
12528,49861,Swiggy,Delivered,10.13,21,18,13.64,2025-01-15 13:20:00,2025-01-15 13:28:00,2025-01-15 13:10:00,2025-01-15 13:28:00
12529,49864,Swiggy,Delivered,8.02,41,48,14.36,2025-01-15 14:51:00,2025-01-15 15:29:00,2025-01-15 14:41:00,2025-01-15 15:29:00
12530,49865,Deliveroo,Delivered,6.28,43,41,7.89,2025-01-15 13:06:00,2025-01-15 13:37:00,2025-01-15 12:56:00,2025-01-15 13:37:00
12531,49873,Just Eat,Delivered,5.99,39,43,9.22,2025-01-15 12:36:00,2025-01-15 13:09:00,2025-01-15 12:26:00,2025-01-15 13:09:00
