id,restaurant_id,cashup_id,deposit_date,bank_name,account_number,deposit_amount,reference_number,status,created_at,updated_at
1221,5,1221,2025-01-20,Lloyds,****3845,17716.49,DEP00001221,Deposited,2026-06-18 13:27:28.957143,2026-06-18 13:27:28.957143
1222,6,1222,2025-01-20,Lloyds,****2696,16444.39,DEP00001222,Deposited,2026-06-18 13:27:28.957143,2026-06-18 13:27:28.957143
1223,7,1223,2025-01-20,ICICI Bank,****9259,16032.49,DEP00001223,Deposited,2026-06-18 13:27:28.957143,2026-06-18 13:27:28.957143
1224,8,1224,2025-01-20,SBI,****5067,17225.72,DEP00001224,Deposited,2026-06-18 13:27:28.957143,2026-06-18 13:27:28.957143
1225,9,1225,2025-01-20,ICICI Bank,****5819,19257.66,DEP00001225,Deposited,2026-06-18 13:27:28.957143,2026-06-18 13:27:28.957143
1226,10,1226,2025-01-20,Lloyds,****3263,16659.68,DEP00001226,Deposited,2026-06-18 13:27:28.957143,2026-06-18 13:27:28.957143
1227,11,1227,2025-01-20,HDFC Bank,****9975,17126.34,DEP00001227,Deposited,2026-06-18 13:27:28.957143,2026-06-18 13:27:28.957143
1228,12,1228,2025-01-20,NatWest,****4291,15806.3,DEP00001228,Deposited,2026-06-18 13:27:28.957143,2026-06-18 13:27:28.957143
1229,13,1229,2025-01-20,HDFC Bank,****6657,17494.8,DEP00001229,Deposited,2026-06-18 13:27:28.957143,2026-06-18 13:27:28.957143
1230,14,1230,2025-01-20,Lloyds,****3913,16924.18,DEP00001230,Deposited,2026-06-18 13:27:28.957143,2026-06-18 13:27:28.957143
1231,15,1231,2025-01-20,ICICI Bank,****2890,18859.07,DEP00001231,Deposited,2026-06-18 13:27:28.957143,2026-06-18 13:27:28.957143
1232,16,1232,2025-01-20,Axis Bank,****7839,15955.26,DEP00001232,Deposited,2026-06-18 13:27:28.957143,2026-06-18 13:27:28.957143
1233,17,1233,2025-01-20,HDFC Bank,****7920,17168.02,DEP00001233,Deposited,2026-06-18 13:27:28.957143,2026-06-18 13:27:28.957143
1234,18,1234,2025-01-20,Barclays,****1414,20939.83,DEP00001234,Deposited,2026-06-18 13:27:28.957143,2026-06-18 13:27:28.957143
1235,19,1235,2025-01-20,HSBC,****1927,17710.56,DEP00001235,Deposited,2026-06-18 13:27:28.957143,2026-06-18 13:27:28.957143
1236,20,1236,2025-01-20,Lloyds,****5695,19273.86,DEP00001236,Deposited,2026-06-18 13:27:28.957143,2026-06-18 13:27:28.957143
1237,21,1237,2025-01-20,Lloyds,****2016,18154.74,DEP00001237,Deposited,2026-06-18 13:27:28.957143,2026-06-18 13:27:28.957143
1238,22,1238,2025-01-20,HDFC Bank,****4342,14019.65,DEP00001238,Deposited,2026-06-18 13:27:28.957143,2026-06-18 13:27:28.957143
1239,23,1239,2025-01-20,HSBC,****6876,14547.31,DEP00001239,Deposited,2026-06-18 13:27:28.957143,2026-06-18 13:27:28.957143
1240,24,1240,2025-01-20,Barclays,****4675,15506.87,DEP00001240,Deposited,2026-06-18 13:27:28.957143,2026-06-18 13:27:28.957143
1241,25,1241,2025-01-20,SBI,****4892,15829.76,DEP00001241,Deposited,2026-06-18 13:27:28.957143,2026-06-18 13:27:28.957143
1242,26,1242,2025-01-20,HDFC Bank,****1769,17114.77,DEP00001242,Deposited,2026-06-18 13:27:28.957143,2026-06-18 13:27:28.957143
1243,27,1243,2025-01-20,SBI,****7825,16384.61,DEP00001243,Deposited,2026-06-18 13:27:28.957143,2026-06-18 13:27:28.957143
1244,28,1244,2025-01-20,ICICI Bank,****1881,16898.7,DEP00001244,Deposited,2026-06-18 13:27:28.957143,2026-06-18 13:27:28.957143
1245,29,1245,2025-01-20,HDFC Bank,****4327,15123.43,DEP00001245,Deposited,2026-06-18 13:27:28.957143,2026-06-18 13:27:28.957143
1246,30,1246,2025-01-20,Axis Bank,****4695,15203.88,DEP00001246,Deposited,2026-06-18 13:27:28.957143,2026-06-18 13:27:28.957143
1247,31,1247,2025-01-20,ICICI Bank,****9955,16696.67,DEP00001247,Deposited,2026-06-18 13:27:28.957143,2026-06-18 13:27:28.957143
1248,32,1248,2025-01-20,NatWest,****4170,16709.88,DEP00001248,Deposited,2026-06-18 13:27:28.957143,2026-06-18 13:27:28.957143
1249,33,1249,2025-01-20,Lloyds,****2220,15831.07,DEP00001249,Deposited,2026-06-18 13:27:28.957143,2026-06-18 13:27:28.957143
1250,34,1250,2025-01-20,Lloyds,****9418,16435.09,DEP00001250,Deposited,2026-06-18 13:27:28.957143,2026-06-18 13:27:28.957143
1251,35,1251,2025-01-20,HSBC,****8020,15203.16,DEP00001251,Deposited,2026-06-18 13:27:28.957143,2026-06-18 13:27:28.957143
1252,36,1252,2025-01-20,HDFC Bank,****3131,17635.0,DEP00001252,Deposited,2026-06-18 13:27:28.957143,2026-06-18 13:27:28.957143
1253,37,1253,2025-01-20,HDFC Bank,****1092,17698.19,DEP00001253,Deposited,2026-06-18 13:27:28.957143,2026-06-18 13:27:28.957143
1254,38,1254,2025-01-20,Lloyds,****1654,17511.92,DEP00001254,Deposited,2026-06-18 13:27:28.957143,2026-06-18 13:27:28.957143
1255,39,1255,2025-01-20,ICICI Bank,****1833,15837.24,DEP00001255,Deposited,2026-06-18 13:27:28.957143,2026-06-18 13:27:28.957143
1256,40,1256,2025-01-20,HDFC Bank,****9037,17597.23,DEP00001256,Deposited,2026-06-18 13:27:28.957143,2026-06-18 13:27:28.957143
1257,41,1257,2025-01-20,ICICI Bank,****2194,18474.66,DEP00001257,Deposited,2026-06-18 13:27:28.957143,2026-06-18 13:27:28.957143
1258,42,1258,2025-01-20,ICICI Bank,****9608,16908.96,DEP00001258,Deposited,2026-06-18 13:27:28.957143,2026-06-18 13:27:28.957143
1259,43,1259,2025-01-20,Lloyds,****9529,16573.48,DEP00001259,Deposited,2026-06-18 13:27:28.957143,2026-06-18 13:27:28.957143
1260,44,1260,2025-01-20,Lloyds,****7814,16392.25,DEP00001260,Deposited,2026-06-18 13:27:28.957143,2026-06-18 13:27:28.957143
1261,45,1261,2025-01-20,SBI,****2506,15981.9,DEP00001261,Deposited,2026-06-18 13:27:28.957143,2026-06-18 13:27:28.957143
1262,46,1262,2025-01-20,NatWest,****6437,18375.13,DEP00001262,Deposited,2026-06-18 13:27:28.957143,2026-06-18 13:27:28.957143
1263,47,1263,2025-01-20,HDFC Bank,****4579,16185.75,DEP00001263,Deposited,2026-06-18 13:27:28.957143,2026-06-18 13:27:28.957143
1264,48,1264,2025-01-20,Axis Bank,****1144,14411.9,DEP00001264,Deposited,2026-06-18 13:27:28.957143,2026-06-18 13:27:28.957143
1265,49,1265,2025-01-20,ICICI Bank,****8301,16385.35,DEP00001265,Deposited,2026-06-18 13:27:28.957143,2026-06-18 13:27:28.957143
1266,50,1266,2025-01-20,NatWest,****1653,17399.96,DEP00001266,Deposited,2026-06-18 13:27:28.957143,2026-06-18 13:27:28.957143
1267,51,1267,2025-01-20,ICICI Bank,****7248,15294.48,DEP00001267,Deposited,2026-06-18 13:27:28.957143,2026-06-18 13:27:28.957143
1268,52,1268,2025-01-20,Barclays,****7322,17787.55,DEP00001268,Deposited,2026-06-18 13:27:28.957143,2026-06-18 13:27:28.957143
1269,53,1269,2025-01-20,HDFC Bank,****1404,16887.34,DEP00001269,Deposited,2026-06-18 13:27:28.957143,2026-06-18 13:27:28.957143
1270,54,1270,2025-01-20,ICICI Bank,****9426,17943.29,DEP00001270,Deposited,2026-06-18 13:27:28.957143,2026-06-18 13:27:28.957143
1271,55,1271,2025-01-20,Axis Bank,****8975,15174.19,DEP00001271,Deposited,2026-06-18 13:27:28.957143,2026-06-18 13:27:28.957143
1272,56,1272,2025-01-20,NatWest,****6248,15977.73,DEP00001272,Deposited,2026-06-18 13:27:28.957143,2026-06-18 13:27:28.957143
1273,57,1273,2025-01-20,Barclays,****3742,14892.23,DEP00001273,Deposited,2026-06-18 13:27:28.957143,2026-06-18 13:27:28.957143
1274,58,1274,2025-01-20,HSBC,****2072,16331.24,DEP00001274,Deposited,2026-06-18 13:27:28.957143,2026-06-18 13:27:28.957143
1275,59,1275,2025-01-20,NatWest,****7950,17595.12,DEP00001275,Deposited,2026-06-18 13:27:28.957143,2026-06-18 13:27:28.957143
1276,60,1276,2025-01-20,NatWest,****9810,16916.05,DEP00001276,Deposited,2026-06-18 13:27:28.957143,2026-06-18 13:27:28.957143
1277,61,1277,2025-01-20,SBI,****2181,18827.46,DEP00001277,Deposited,2026-06-18 13:27:28.957143,2026-06-18 13:27:28.957143
1278,62,1278,2025-01-20,Lloyds,****1389,17616.42,DEP00001278,Deposited,2026-06-18 13:27:28.957143,2026-06-18 13:27:28.957143
1279,63,1279,2025-01-20,ICICI Bank,****1620,16796.3,DEP00001279,Deposited,2026-06-18 13:27:28.957143,2026-06-18 13:27:28.957143
1280,64,1280,2025-01-20,HSBC,****3916,15280.15,DEP00001280,Deposited,2026-06-18 13:27:28.957143,2026-06-18 13:27:28.957143
1281,1,1281,2025-01-21,Barclays,****4729,19235.19,DEP00001281,Deposited,2026-06-18 13:27:28.957143,2026-06-18 13:27:28.957143
1282,2,1282,2025-01-21,SBI,****7357,17150.67,DEP00001282,Deposited,2026-06-18 13:27:28.957143,2026-06-18 13:27:28.957143
1283,3,1283,2025-01-21,SBI,****8094,17520.41,DEP00001283,Deposited,2026-06-18 13:27:28.957143,2026-06-18 13:27:28.957143
1284,4,1284,2025-01-21,SBI,****2938,18796.73,DEP00001284,Deposited,2026-06-18 13:27:28.957143,2026-06-18 13:27:28.957143
1285,5,1285,2025-01-21,Barclays,****1745,17718.95,DEP00001285,Deposited,2026-06-18 13:27:28.957143,2026-06-18 13:27:28.957143
1286,6,1286,2025-01-21,Barclays,****6860,16444.68,DEP00001286,Deposited,2026-06-18 13:27:28.957143,2026-06-18 13:27:28.957143
1287,7,1287,2025-01-21,Barclays,****5748,16027.08,DEP00001287,Deposited,2026-06-18 13:27:28.957143,2026-06-18 13:27:28.957143
1288,8,1288,2025-01-21,HDFC Bank,****2417,17226.66,DEP00001288,Deposited,2026-06-18 13:27:28.957143,2026-06-18 13:27:28.957143
1289,9,1289,2025-01-21,Axis Bank,****7249,19257.58,DEP00001289,Deposited,2026-06-18 13:27:28.957143,2026-06-18 13:27:28.957143
1290,10,1290,2025-01-21,HSBC,****8765,16660.26,DEP00001290,Deposited,2026-06-18 13:27:28.957143,2026-06-18 13:27:28.957143
1291,11,1291,2025-01-21,NatWest,****3234,17128.91,DEP00001291,Deposited,2026-06-18 13:27:28.957143,2026-06-18 13:27:28.957143
1292,12,1292,2025-01-21,HDFC Bank,****3360,15807.44,DEP00001292,Deposited,2026-06-18 13:27:28.957143,2026-06-18 13:27:28.957143
1293,13,1293,2025-01-21,ICICI Bank,****1182,17493.92,DEP00001293,Deposited,2026-06-18 13:27:28.957143,2026-06-18 13:27:28.957143
1294,14,1294,2025-01-21,Lloyds,****3019,16927.85,DEP00001294,Deposited,2026-06-18 13:27:28.957143,2026-06-18 13:27:28.957143
1295,15,1295,2025-01-21,SBI,****9800,18863.69,DEP00001295,Deposited,2026-06-18 13:27:28.957143,2026-06-18 13:27:28.957143
1296,16,1296,2025-01-21,Barclays,****5992,15957.39,DEP00001296,Deposited,2026-06-18 13:27:28.957143,2026-06-18 13:27:28.957143
1297,17,1297,2025-01-21,ICICI Bank,****4469,17172.66,DEP00001297,Deposited,2026-06-18 13:27:28.957143,2026-06-18 13:27:28.957143
1298,18,1298,2025-01-21,Lloyds,****3637,20943.78,DEP00001298,Deposited,2026-06-18 13:27:28.957143,2026-06-18 13:27:28.957143
1299,19,1299,2025-01-21,HDFC Bank,****4183,17712.53,DEP00001299,Deposited,2026-06-18 13:27:28.957143,2026-06-18 13:27:28.957143
1300,20,1300,2025-01-21,HSBC,****9992,19274.71,DEP00001300,Deposited,2026-06-18 13:27:28.957143,2026-06-18 13:27:28.957143
1301,21,1301,2025-01-21,Barclays,****5762,18156.96,DEP00001301,Deposited,2026-06-18 13:27:28.957143,2026-06-18 13:27:28.957143
1302,22,1302,2025-01-21,HDFC Bank,****2608,14019.84,DEP00001302,Deposited,2026-06-18 13:27:28.957143,2026-06-18 13:27:28.957143
1303,23,1303,2025-01-21,Axis Bank,****6420,14552.88,DEP00001303,Deposited,2026-06-18 13:27:28.957143,2026-06-18 13:27:28.957143
1304,24,1304,2025-01-21,NatWest,****2639,15511.44,DEP00001304,Deposited,2026-06-18 13:27:28.957143,2026-06-18 13:27:28.957143
1305,25,1305,2025-01-21,Barclays,****4170,15834.33,DEP00001305,Deposited,2026-06-18 13:27:28.957143,2026-06-18 13:27:28.957143
1306,26,1306,2025-01-21,Axis Bank,****6379,17116.7,DEP00001306,Deposited,2026-06-18 13:27:28.957143,2026-06-18 13:27:28.957143
1307,27,1307,2025-01-21,HDFC Bank,****3496,16387.71,DEP00001307,Deposited,2026-06-18 13:27:28.957143,2026-06-18 13:27:28.957143
1308,28,1308,2025-01-21,ICICI Bank,****6182,16902.61,DEP00001308,Deposited,2026-06-18 13:27:28.957143,2026-06-18 13:27:28.957143
1309,29,1309,2025-01-21,Lloyds,****1079,15113.97,DEP00001309,Deposited,2026-06-18 13:27:28.957143,2026-06-18 13:27:28.957143
1310,30,1310,2025-01-21,NatWest,****8145,15206.96,DEP00001310,Deposited,2026-06-18 13:27:28.957143,2026-06-18 13:27:28.957143
1311,31,1311,2025-01-21,ICICI Bank,****3200,16703.01,DEP00001311,Deposited,2026-06-18 13:27:28.957143,2026-06-18 13:27:28.957143
1312,32,1312,2025-01-21,ICICI Bank,****8863,16710.46,DEP00001312,Deposited,2026-06-18 13:27:28.959147,2026-06-18 13:27:28.959147
1313,33,1313,2025-01-21,ICICI Bank,****6004,15829.38,DEP00001313,Deposited,2026-06-18 13:27:28.959147,2026-06-18 13:27:28.959147
1314,34,1314,2025-01-21,Barclays,****3879,16432.09,DEP00001314,Deposited,2026-06-18 13:27:28.959147,2026-06-18 13:27:28.959147
1315,35,1315,2025-01-21,Barclays,****5597,15197.89,DEP00001315,Deposited,2026-06-18 13:27:28.959147,2026-06-18 13:27:28.959147
1316,36,1316,2025-01-21,Lloyds,****9824,17629.2,DEP00001316,Deposited,2026-06-18 13:27:28.959147,2026-06-18 13:27:28.959147
1317,37,1317,2025-01-21,Barclays,****2235,17697.84,DEP00001317,Deposited,2026-06-18 13:27:28.959147,2026-06-18 13:27:28.959147
1318,38,1318,2025-01-21,HSBC,****7637,17506.31,DEP00001318,Deposited,2026-06-18 13:27:28.959147,2026-06-18 13:27:28.959147
1319,39,1319,2025-01-21,NatWest,****1600,15831.09,DEP00001319,Deposited,2026-06-18 13:27:28.959147,2026-06-18 13:27:28.959147
1320,40,1320,2025-01-21,Axis Bank,****3435,17599.45,DEP00001320,Deposited,2026-06-18 13:27:28.959147,2026-06-18 13:27:28.959147
1321,41,1321,2025-01-21,NatWest,****5767,18478.9,DEP00001321,Deposited,2026-06-18 13:27:28.959147,2026-06-18 13:27:28.959147
1322,42,1322,2025-01-21,Barclays,****7500,16915.46,DEP00001322,Deposited,2026-06-18 13:27:28.959147,2026-06-18 13:27:28.959147
1323,43,1323,2025-01-21,HSBC,****4913,16572.04,DEP00001323,Deposited,2026-06-18 13:27:28.959147,2026-06-18 13:27:28.959147
1324,44,1324,2025-01-21,Lloyds,****9423,16384.45,DEP00001324,Deposited,2026-06-18 13:27:28.959147,2026-06-18 13:27:28.959147
1325,45,1325,2025-01-21,Lloyds,****3935,15985.93,DEP00001325,Deposited,2026-06-18 13:27:28.959147,2026-06-18 13:27:28.959147
1326,46,1326,2025-01-21,Lloyds,****8921,18372.96,DEP00001326,Deposited,2026-06-18 13:27:28.959147,2026-06-18 13:27:28.959147
1327,47,1327,2025-01-21,HSBC,****4585,16179.67,DEP00001327,Deposited,2026-06-18 13:27:28.959147,2026-06-18 13:27:28.959147
1328,48,1328,2025-01-21,NatWest,****2029,14413.79,DEP00001328,Deposited,2026-06-18 13:27:28.959147,2026-06-18 13:27:28.959147
1329,49,1329,2025-01-21,NatWest,****1701,16383.86,DEP00001329,Deposited,2026-06-18 13:27:28.959147,2026-06-18 13:27:28.959147
1330,50,1330,2025-01-21,ICICI Bank,****7358,17395.67,DEP00001330,Deposited,2026-06-18 13:27:28.959147,2026-06-18 13:27:28.959147
1331,51,1331,2025-01-21,Axis Bank,****1760,15296.61,DEP00001331,Deposited,2026-06-18 13:27:28.959147,2026-06-18 13:27:28.959147
1332,52,1332,2025-01-21,ICICI Bank,****2691,17796.31,DEP00001332,Deposited,2026-06-18 13:27:28.959147,2026-06-18 13:27:28.959147
1333,53,1333,2025-01-21,HDFC Bank,****5314,16882.87,DEP00001333,Deposited,2026-06-18 13:27:28.959147,2026-06-18 13:27:28.959147
1334,54,1334,2025-01-21,Lloyds,****7171,17946.61,DEP00001334,Deposited,2026-06-18 13:27:28.959147,2026-06-18 13:27:28.959147
1335,55,1335,2025-01-21,ICICI Bank,****2275,15175.68,DEP00001335,Deposited,2026-06-18 13:27:28.959147,2026-06-18 13:27:28.959147
1336,56,1336,2025-01-21,SBI,****4651,15973.0,DEP00001336,Deposited,2026-06-18 13:27:28.959147,2026-06-18 13:27:28.959147
1337,57,1337,2025-01-21,ICICI Bank,****6653,14892.21,DEP00001337,Deposited,2026-06-18 13:27:28.959147,2026-06-18 13:27:28.959147
1338,58,1338,2025-01-21,Axis Bank,****1108,16336.09,DEP00001338,Deposited,2026-06-18 13:27:28.959147,2026-06-18 13:27:28.959147
1339,59,1339,2025-01-21,Lloyds,****8207,17592.21,DEP00001339,Deposited,2026-06-18 13:27:28.959147,2026-06-18 13:27:28.959147
1340,60,1340,2025-01-21,Barclays,****9430,16922.75,DEP00001340,Deposited,2026-06-18 13:27:28.959147,2026-06-18 13:27:28.959147
1341,61,1341,2025-01-21,NatWest,****3461,18829.32,DEP00001341,Deposited,2026-06-18 13:27:28.959750,2026-06-18 13:27:28.959750
1342,62,1342,2025-01-21,ICICI Bank,****2938,17622.02,DEP00001342,Deposited,2026-06-18 13:27:28.959750,2026-06-18 13:27:28.959750
1343,63,1343,2025-01-21,SBI,****6410,16794.28,DEP00001343,Deposited,2026-06-18 13:27:28.959750,2026-06-18 13:27:28.959750
1344,64,1344,2025-01-21,Axis Bank,****8844,15273.83,DEP00001344,Deposited,2026-06-18 13:27:28.959750,2026-06-18 13:27:28.959750
1345,1,1345,2025-01-22,Lloyds,****7732,19238.34,DEP00001345,Deposited,2026-06-18 13:27:28.959750,2026-06-18 13:27:28.959750
1346,2,1346,2025-01-22,HSBC,****3095,17159.56,DEP00001346,Deposited,2026-06-18 13:27:28.959750,2026-06-18 13:27:28.959750
1347,3,1347,2025-01-22,Lloyds,****3207,17519.19,DEP00001347,Deposited,2026-06-18 13:27:28.959750,2026-06-18 13:27:28.959750
1348,4,1348,2025-01-22,HSBC,****3406,18793.59,DEP00001348,Deposited,2026-06-18 13:27:28.959750,2026-06-18 13:27:28.959750
1349,5,1349,2025-01-22,HDFC Bank,****3949,17723.74,DEP00001349,Deposited,2026-06-18 13:27:28.959750,2026-06-18 13:27:28.959750
1350,6,1350,2025-01-22,SBI,****1305,16446.52,DEP00001350,Deposited,2026-06-18 13:27:28.959750,2026-06-18 13:27:28.959750
1351,7,1351,2025-01-22,HDFC Bank,****2404,16027.57,DEP00001351,Deposited,2026-06-18 13:27:28.959750,2026-06-18 13:27:28.959750
1352,8,1352,2025-01-22,Axis Bank,****8891,17232.36,DEP00001352,Deposited,2026-06-18 13:27:28.959750,2026-06-18 13:27:28.959750
1353,9,1353,2025-01-22,SBI,****3338,19258.69,DEP00001353,Deposited,2026-06-18 13:27:28.959750,2026-06-18 13:27:28.959750
1354,10,1354,2025-01-22,Lloyds,****9369,16656.26,DEP00001354,Deposited,2026-06-18 13:27:28.959750,2026-06-18 13:27:28.959750
1355,11,1355,2025-01-22,ICICI Bank,****8429,17127.82,DEP00001355,Deposited,2026-06-18 13:27:28.959750,2026-06-18 13:27:28.959750
1356,12,1356,2025-01-22,Barclays,****4765,15808.94,DEP00001356,Deposited,2026-06-18 13:27:28.959750,2026-06-18 13:27:28.959750
1357,13,1357,2025-01-22,Lloyds,****2778,17493.12,DEP00001357,Deposited,2026-06-18 13:27:28.959750,2026-06-18 13:27:28.959750
1358,14,1358,2025-01-22,SBI,****3450,16933.22,DEP00001358,Deposited,2026-06-18 13:27:28.959750,2026-06-18 13:27:28.959750
1359,15,1359,2025-01-22,Lloyds,****8796,18858.05,DEP00001359,Deposited,2026-06-18 13:27:28.959750,2026-06-18 13:27:28.959750
1360,16,1360,2025-01-22,HSBC,****9706,15953.85,DEP00001360,Deposited,2026-06-18 13:27:28.959750,2026-06-18 13:27:28.959750
1361,17,1361,2025-01-22,Barclays,****2526,17169.73,DEP00001361,Deposited,2026-06-18 13:27:28.959750,2026-06-18 13:27:28.959750
1362,18,1362,2025-01-22,Lloyds,****9835,20943.09,DEP00001362,Deposited,2026-06-18 13:27:28.959750,2026-06-18 13:27:28.959750
1363,19,1363,2025-01-22,SBI,****9553,17706.09,DEP00001363,Deposited,2026-06-18 13:27:28.959750,2026-06-18 13:27:28.959750
1364,20,1364,2025-01-22,HSBC,****9680,19271.65,DEP00001364,Deposited,2026-06-18 13:27:28.959750,2026-06-18 13:27:28.959750
1365,21,1365,2025-01-22,Axis Bank,****7246,18157.28,DEP00001365,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1366,22,1366,2025-01-22,Barclays,****7971,14023.05,DEP00001366,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1367,23,1367,2025-01-22,Axis Bank,****4809,14553.51,DEP00001367,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1368,24,1368,2025-01-22,Barclays,****5641,15505.91,DEP00001368,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1369,25,1369,2025-01-22,SBI,****5223,15831.2,DEP00001369,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1370,26,1370,2025-01-22,HSBC,****9561,17117.99,DEP00001370,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1371,27,1371,2025-01-22,HSBC,****7144,16392.69,DEP00001371,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1372,28,1372,2025-01-22,ICICI Bank,****7698,16901.72,DEP00001372,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1373,29,1373,2025-01-22,Lloyds,****7980,15119.94,DEP00001373,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1374,30,1374,2025-01-22,HDFC Bank,****5281,15203.57,DEP00001374,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1375,31,1375,2025-01-22,SBI,****6990,16697.23,DEP00001375,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1376,32,1376,2025-01-22,SBI,****4337,16711.14,DEP00001376,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1377,33,1377,2025-01-22,Axis Bank,****3928,15829.88,DEP00001377,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1378,34,1378,2025-01-22,Axis Bank,****5157,16433.26,DEP00001378,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1379,35,1379,2025-01-22,ICICI Bank,****7522,15194.46,DEP00001379,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1380,36,1380,2025-01-22,Barclays,****4764,17630.43,DEP00001380,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1381,37,1381,2025-01-22,Lloyds,****2642,17695.33,DEP00001381,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1382,38,1382,2025-01-22,SBI,****6544,17513.09,DEP00001382,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1383,39,1383,2025-01-22,HSBC,****3633,15830.77,DEP00001383,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1384,40,1384,2025-01-22,HSBC,****2492,17601.08,DEP00001384,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1385,41,1385,2025-01-22,Axis Bank,****8133,18474.33,DEP00001385,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1386,42,1386,2025-01-22,HDFC Bank,****4633,16915.92,DEP00001386,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1387,43,1387,2025-01-22,HSBC,****7296,16571.97,DEP00001387,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1388,44,1388,2025-01-22,SBI,****9536,16383.62,DEP00001388,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1389,45,1389,2025-01-22,HSBC,****3871,15984.47,DEP00001389,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
1390,46,1390,2025-01-22,Axis Bank,****1175,18372.22,DEP00001390,Deposited,2026-06-18 13:27:28.960320,2026-06-18 13:27:28.960320
