id,restaurant_id,user_id,business_date,opening_cash,cash_sales,card_sales,upi_sales,online_sales,expenses,expected_cash,actual_cash,variance,status,created_at,updated_at
1223,7,233,2025-01-20,346,16036.36,60924.08,20225.87,12493.74,2524.6,13857.76,13877.19,19.43,Closed,2025-01-20,2025-01-20
1224,8,262,2025-01-20,733,17234.53,63667.2,22454.02,11505.62,4080.94,13886.59,13875.43,-11.16,Closed,2025-01-20,2025-01-20
1225,9,293,2025-01-20,507,19260.4,63694.88,26863.42,11130.91,7764.62,12002.78,11993.79,-8.99,Closed,2025-01-20,2025-01-20
1226,10,327,2025-01-20,770,16664.21,57998.38,24492.69,11582.61,7952.54,9481.67,9499.61,17.94,Closed,2025-01-20,2025-01-20
1227,11,366,2025-01-20,952,17130.47,61218.31,22687.42,10751.37,6541.32,11541.15,11557.61,16.46,Closed,2025-01-20,2025-01-20
1228,12,402,2025-01-20,841,15814.91,58181.66,21594.43,13195.73,6585.01,10070.9,10078.05,7.15,Closed,2025-01-20,2025-01-20
1229,13,432,2025-01-20,769,17496.9,58966.94,19683.6,11537.03,4907.61,13358.29,13358.11,-0.18,Closed,2025-01-20,2025-01-20
1230,14,481,2025-01-20,552,16933.39,58039.91,21206.25,13218.92,9547.58,7937.81,7955.47,17.66,Closed,2025-01-20,2025-01-20
1231,15,502,2025-01-20,887,18864.11,63795.09,22782.31,11784.99,3602.05,16149.06,16144.31,-4.75,Closed,2025-01-20,2025-01-20
1232,16,530,2025-01-20,737,15962.87,58757.55,22099.86,10394.64,3536.9,13162.97,13155.72,-7.25,Closed,2025-01-20,2025-01-20
1233,17,557,2025-01-20,626,17174.76,61056.43,22580.42,13328.73,966.02,16834.74,16831.07,-3.67,Closed,2025-01-20,2025-01-20
1234,18,603,2025-01-20,507,20947.91,60332.05,25202.7,11660.2,3616.54,17838.37,17833.43,-4.94,Closed,2025-01-20,2025-01-20
1235,19,627,2025-01-20,972,17714.37,63781.7,20276.74,11317.0,7350.17,11336.2,11337.72,1.52,Closed,2025-01-20,2025-01-20
1236,20,677,2025-01-20,446,19275.86,64527.13,21499.91,11266.45,7255.61,12466.25,12480.22,13.97,Closed,2025-01-20,2025-01-20
1237,21,692,2025-01-20,507,18161.57,66633.91,22670.93,11851.21,5217.74,13450.83,13465.13,14.3,Closed,2025-01-20,2025-01-20
1238,22,722,2025-01-20,347,14026.56,63434.06,19762.31,9442.77,9535.41,4838.15,4850.38,12.23,Closed,2025-01-20,2025-01-20
1239,23,788,2025-01-20,259,14554.85,55806.98,18401.41,10293.55,9761.36,5052.49,5054.99,2.5,Closed,2025-01-20,2025-01-20
1240,24,799,2025-01-20,626,15515.01,63348.16,23572.71,13733.64,2826.66,13314.35,13316.64,2.29,Closed,2025-01-20,2025-01-20
1241,25,829,2025-01-20,337,15837.18,58664.5,21748.12,9775.39,6942.46,9231.72,9227.26,-4.46,Closed,2025-01-20,2025-01-20
1242,26,883,2025-01-20,461,17119.88,58671.3,21645.7,9469.68,6040.61,11540.27,11528.4,-11.87,Closed,2025-01-20,2025-01-20
1243,27,919,2025-01-20,862,16393.87,58266.5,22207.01,10127.07,503.53,16752.34,16735.5,-16.84,Closed,2025-01-20,2025-01-20
1244,28,953,2025-01-20,660,16908.27,63176.97,23010.01,11110.84,3512.14,14056.13,14070.02,13.89,Closed,2025-01-20,2025-01-20
1245,29,961,2025-01-20,294,15123.56,61624.94,22685.2,11725.26,5744.18,9673.38,9674.81,1.43,Closed,2025-01-20,2025-01-20
1246,30,983,2025-01-20,395,15210.09,63105.92,21498.1,9477.97,17873.91,-2268.82,-2286.76,-17.94,Closed,2025-01-20,2025-01-20
1247,31,1022,2025-01-20,586,16705.78,58255.28,22489.48,10839.83,2331.77,14960.01,14966.96,6.95,Closed,2025-01-20,2025-01-20
1248,32,1067,2025-01-20,817,16717.26,62809.86,19795.04,10144.82,8463.66,9070.6,9052.18,-18.42,Closed,2025-01-20,2025-01-20
1249,33,1115,2025-01-20,274,15834.01,64163.4,24008.0,10669.19,11446.33,4661.68,4649.21,-12.47,Closed,2025-01-20,2025-01-20
1250,34,1130,2025-01-20,979,16436.96,59388.32,22262.14,11251.04,9682.08,7733.88,7737.38,3.5,Closed,2025-01-20,2025-01-20
1251,35,1179,2025-01-20,887,15204.35,60043.7,21065.9,10826.29,9064.99,7026.36,7028.71,2.35,Closed,2025-01-20,2025-01-20
1252,36,1196,2025-01-20,690,17637.79,62900.71,23687.49,12306.72,1874.78,16453.01,16441.37,-11.64,Closed,2025-01-20,2025-01-20
1253,37,1222,2025-01-20,540,17699.8,59760.69,20797.38,11561.95,1625.31,16614.49,16606.62,-7.87,Closed,2025-01-20,2025-01-20
1254,38,1275,2025-01-20,215,17515.23,61236.51,22713.85,11517.22,1934.24,15795.99,15784.46,-11.53,Closed,2025-01-20,2025-01-20
1255,39,1288,2025-01-20,394,15838.78,60521.49,21794.24,10062.61,5200.64,11032.14,11050.62,18.48,Closed,2025-01-20,2025-01-20
1256,40,1345,2025-01-20,320,17604.97,64921.92,24604.24,11837.27,4787.35,13137.62,13147.5,9.88,Closed,2025-01-20,2025-01-20
1257,41,1363,2025-01-20,972,18482.56,63228.99,21966.22,9999.95,3202.21,16252.35,16251.51,-0.84,Closed,2025-01-20,2025-01-20
1258,42,1386,2025-01-20,448,16916.8,63831.72,23614.14,9074.86,20704.98,-3340.18,-3332.35,7.83,Closed,2025-01-20,2025-01-20
1259,43,1422,2025-01-20,920,16575.68,58318.95,20972.7,11090.11,2151.75,15343.93,15332.11,-11.82,Closed,2025-01-20,2025-01-20
1260,44,1475,2025-01-20,445,16392.93,63354.41,21778.52,10886.65,3125.61,13712.32,13714.4,2.08,Closed,2025-01-20,2025-01-20
1261,45,1499,2025-01-20,994,15987.33,61951.56,21940.59,11067.3,2586.93,14394.4,14385.72,-8.68,Closed,2025-01-20,2025-01-20
1262,46,1528,2025-01-20,677,18378.62,59163.53,19042.3,11407.28,3991.3,15064.32,15065.67,1.35,Closed,2025-01-20,2025-01-20
1263,47,1560,2025-01-20,567,16189.06,61226.11,20501.23,11431.22,3926.42,12829.64,12821.98,-7.66,Closed,2025-01-20,2025-01-20
1264,48,1588,2025-01-20,568,14421.4,57416.83,23610.34,11230.05,12025.65,2963.75,2964.26,0.51,Closed,2025-01-20,2025-01-20
1265,49,1626,2025-01-20,709,16386.5,59132.91,20401.33,10243.51,10642.73,6452.77,6451.41,-1.36,Closed,2025-01-20,2025-01-20
1266,50,1659,2025-01-20,939,17402.36,63307.09,21412.77,11561.73,3737.58,14603.78,14602.56,-1.22,Closed,2025-01-20,2025-01-20
1267,51,1714,2025-01-20,527,15301.31,57680.34,19884.75,9031.61,26779.64,-10951.33,-10934.76,16.57,Closed,2025-01-20,2025-01-20
1268,52,1752,2025-01-20,579,17796.71,56657.9,22147.4,9876.52,1834.86,16540.85,16533.37,-7.48,Closed,2025-01-20,2025-01-20
1269,53,1768,2025-01-20,246,16889.91,64338.4,22737.52,12432.41,7384.46,9751.45,9753.95,2.5,Closed,2025-01-20,2025-01-20
1270,54,1813,2025-01-20,426,17952.4,63434.21,23421.87,10168.12,6967.1,11411.3,11420.95,9.65,Closed,2025-01-20,2025-01-20
1271,55,1860,2025-01-20,216,15182.22,58670.06,25674.65,12304.88,2375.66,13022.56,13012.99,-9.57,Closed,2025-01-20,2025-01-20
1272,56,1885,2025-01-20,798,15978.17,58262.3,23081.03,11792.12,7224.58,9551.59,9554.76,3.17,Closed,2025-01-20,2025-01-20
1273,57,1911,2025-01-20,627,14897.37,63717.27,20569.35,11977.61,14681.75,842.62,834.43,-8.19,Closed,2025-01-20,2025-01-20
1274,58,1958,2025-01-20,400,16340.96,62590.15,22276.16,11176.86,9482.48,7258.48,7251.67,-6.81,Closed,2025-01-20,2025-01-20
1275,59,2000,2025-01-20,588,17597.23,62843.65,25393.4,10507.0,6300.27,11884.96,11887.75,2.79,Closed,2025-01-20,2025-01-20
1276,60,2020,2025-01-20,451,16924.41,64335.1,23101.6,12313.25,6979.27,10396.14,10396.11,-0.03,Closed,2025-01-20,2025-01-20
1277,61,2053,2025-01-20,870,18835.75,61638.58,23285.7,12265.6,8417.88,11287.87,11305.61,17.74,Closed,2025-01-20,2025-01-20
1278,62,2107,2025-01-20,545,17623.89,62755.01,22563.22,12657.56,9420.96,8747.93,8738.22,-9.71,Closed,2025-01-20,2025-01-20
1279,63,2121,2025-01-20,700,16800.89,65662.0,22059.6,11315.75,6115.81,11385.08,11403.74,18.66,Closed,2025-01-20,2025-01-20
1280,64,2158,2025-01-20,857,15281.03,60484.14,23372.15,10040.41,20615.37,-4477.34,-4467.76,9.58,Closed,2025-01-20,2025-01-20
1281,1,14,2025-01-21,671,19243.13,63113.22,22259.15,11546.48,7504.43,12409.7,12396.43,-13.27,Closed,2025-01-21,2025-01-21
1282,2,34,2025-01-21,560,17159.78,59975.27,19466.13,11583.39,4229.3,13490.48,13477.25,-13.23,Closed,2025-01-21,2025-01-21
1283,3,79,2025-01-21,937,17524.92,64148.04,21967.22,11634.25,2857.85,15604.07,15605.93,1.86,Closed,2025-01-21,2025-01-21
1284,4,133,2025-01-21,388,18799.89,62075.86,21470.89,12322.86,4121.38,15066.51,15083.19,16.68,Closed,2025-01-21,2025-01-21
1285,5,146,2025-01-21,755,17724.3,66957.25,22346.04,11067.79,11142.25,7337.05,7356.66,19.61,Closed,2025-01-21,2025-01-21
1286,6,189,2025-01-21,260,16451.69,65076.75,26335.18,12052.16,3911.82,12799.87,12800.83,0.96,Closed,2025-01-21,2025-01-21
1287,7,213,2025-01-21,276,16036.36,60924.08,20225.87,12493.74,13962.15,2350.21,2368.02,17.81,Closed,2025-01-21,2025-01-21
1288,8,250,2025-01-21,884,17234.53,63667.2,22454.02,11505.62,8598.03,9520.5,9502.44,-18.06,Closed,2025-01-21,2025-01-21
1289,9,302,2025-01-21,206,19260.4,63694.88,26863.42,11130.91,2506.59,16959.81,16956.31,-3.5,Closed,2025-01-21,2025-01-21
1290,10,321,2025-01-21,845,16664.21,57998.38,24492.69,11582.61,2775.34,14733.87,14723.13,-10.74,Closed,2025-01-21,2025-01-21
1291,11,360,2025-01-21,924,17130.47,61218.31,22687.42,10751.37,13523.08,4531.39,4517.43,-13.96,Closed,2025-01-21,2025-01-21
1292,12,417,2025-01-21,423,15814.91,58181.66,21594.43,13195.73,11901.16,4336.75,4336.98,0.23,Closed,2025-01-21,2025-01-21
1293,13,430,2025-01-21,582,17496.9,58966.94,19683.6,11537.03,11789.44,6289.46,6271.88,-17.58,Closed,2025-01-21,2025-01-21
1294,14,457,2025-01-21,853,16933.39,58039.91,21206.25,13218.92,5413.64,12372.75,12379.42,6.67,Closed,2025-01-21,2025-01-21
1295,15,508,2025-01-21,831,18864.11,63795.09,22782.31,11784.99,9439.85,10255.26,10271.77,16.51,Closed,2025-01-21,2025-01-21
1296,16,542,2025-01-21,875,15962.87,58757.55,22099.86,10394.64,14731.51,2106.36,2105.87,-0.49,Closed,2025-01-21,2025-01-21
1297,17,557,2025-01-21,206,17174.76,61056.43,22580.42,13328.73,6641.5,10739.26,10740.55,1.29,Closed,2025-01-21,2025-01-21
1298,18,608,2025-01-21,621,20947.91,60332.05,25202.7,11660.2,5616.56,15952.35,15932.82,-19.53,Closed,2025-01-21,2025-01-21
1299,19,616,2025-01-21,742,17714.37,63781.7,20276.74,11317.0,10626.19,7830.18,7839.07,8.89,Closed,2025-01-21,2025-01-21
1300,20,656,2025-01-21,748,19275.86,64527.13,21499.91,11266.45,7016.67,13007.19,13026.29,19.1,Closed,2025-01-21,2025-01-21
1301,21,680,2025-01-21,217,18161.57,66633.91,22670.93,11851.21,1922.89,16455.68,16455.77,0.09,Closed,2025-01-21,2025-01-21
1302,22,719,2025-01-21,914,14026.56,63434.06,19762.31,9442.77,15623.39,-682.83,-675.87,6.96,Closed,2025-01-21,2025-01-21
1303,23,760,2025-01-21,383,14554.85,55806.98,18401.41,10293.55,9504.94,5432.91,5417.19,-15.72,Closed,2025-01-21,2025-01-21
1304,24,807,2025-01-21,298,15515.01,63348.16,23572.71,13733.64,7902.67,7910.34,7911.32,0.98,Closed,2025-01-21,2025-01-21
1305,25,829,2025-01-21,446,15837.18,58664.5,21748.12,9775.39,9059.56,7223.62,7211.3,-12.32,Closed,2025-01-21,2025-01-21
1306,26,879,2025-01-21,739,17119.88,58671.3,21645.7,9469.68,13131.0,4727.88,4717.98,-9.9,Closed,2025-01-21,2025-01-21
1307,27,914,2025-01-21,562,16393.87,58266.5,22207.01,10127.07,9383.8,7572.07,7562.76,-9.31,Closed,2025-01-21,2025-01-21
1308,28,929,2025-01-21,606,16908.27,63176.97,23010.01,11110.84,3573.87,13940.4,13923.56,-16.84,Closed,2025-01-21,2025-01-21
1309,29,966,2025-01-21,615,15123.56,61624.94,22685.2,11725.26,11242.85,4495.71,4494.07,-1.64,Closed,2025-01-21,2025-01-21
1310,30,994,2025-01-21,449,15210.09,63105.92,21498.1,9477.97,11421.82,4237.27,4256.88,19.61,Closed,2025-01-21,2025-01-21
1311,31,1023,2025-01-21,431,16705.78,58255.28,22489.48,10839.83,7281.81,9854.97,9846.97,-8.0,Closed,2025-01-21,2025-01-21
1312,32,1055,2025-01-21,282,16717.26,62809.86,19795.04,10144.82,15367.76,1631.5,1637.65,6.15,Closed,2025-01-21,2025-01-21
1313,33,1092,2025-01-21,865,15834.01,64163.4,24008.0,10669.19,8917.77,7781.24,7791.62,10.38,Closed,2025-01-21,2025-01-21
1314,34,1131,2025-01-21,295,16436.96,59388.32,22262.14,11251.04,5535.51,11196.45,11192.66,-3.79,Closed,2025-01-21,2025-01-21
1315,35,1167,2025-01-21,586,15204.35,60043.7,21065.9,10826.29,6398.62,9391.73,9393.84,2.11,Closed,2025-01-21,2025-01-21
1316,36,1202,2025-01-21,257,17637.79,62900.71,23687.49,12306.72,7507.24,10387.55,10393.02,5.47,Closed,2025-01-21,2025-01-21
1317,37,1234,2025-01-21,919,17699.8,59760.69,20797.38,11561.95,11299.02,7319.78,7306.64,-13.14,Closed,2025-01-21,2025-01-21
1318,38,1275,2025-01-21,711,17515.23,61236.51,22713.85,11517.22,1222.77,17003.46,17017.27,13.81,Closed,2025-01-21,2025-01-21
1319,39,1294,2025-01-21,860,15838.78,60521.49,21794.24,10062.61,4231.41,12467.37,12478.75,11.38,Closed,2025-01-21,2025-01-21
1320,40,1326,2025-01-21,779,17604.97,64921.92,24604.24,11837.27,1649.3,16734.67,16753.76,19.09,Closed,2025-01-21,2025-01-21
1321,41,1370,2025-01-21,297,18482.56,63228.99,21966.22,9999.95,5024.55,13755.01,13770.8,15.79,Closed,2025-01-21,2025-01-21
1322,42,1412,2025-01-21,243,16916.8,63831.72,23614.14,9074.86,5850.29,11309.51,11298.7,-10.81,Closed,2025-01-21,2025-01-21
1323,43,1442,2025-01-21,908,16575.68,58318.95,20972.7,11090.11,10718.45,6765.23,6780.73,15.5,Closed,2025-01-21,2025-01-21
1324,44,1460,2025-01-21,686,16392.93,63354.41,21778.52,10886.65,7869.19,9209.74,9200.58,-9.16,Closed,2025-01-21,2025-01-21
1325,45,1496,2025-01-21,276,15987.33,61951.56,21940.59,11067.3,5331.95,10931.38,10938.76,7.38,Closed,2025-01-21,2025-01-21
1326,46,1515,2025-01-21,487,18378.62,59163.53,19042.3,11407.28,3517.85,15347.77,15363.74,15.97,Closed,2025-01-21,2025-01-21
1327,47,1554,2025-01-21,777,16189.06,61226.11,20501.23,11431.22,3431.1,13534.96,13541.28,6.32,Closed,2025-01-21,2025-01-21
1328,48,1596,2025-01-21,383,14421.4,57416.83,23610.34,11230.05,8900.27,5904.13,5921.28,17.15,Closed,2025-01-21,2025-01-21
1329,49,1629,2025-01-21,522,16386.5,59132.91,20401.33,10243.51,3740.46,13168.04,13148.67,-19.37,Closed,2025-01-21,2025-01-21
1330,50,1653,2025-01-21,412,17402.36,63307.09,21412.77,11561.73,1030.19,16784.17,16787.65,3.48,Closed,2025-01-21,2025-01-21
1331,51,1706,2025-01-21,970,15301.31,57680.34,19884.75,9031.61,8434.57,7836.74,7849.57,12.83,Closed,2025-01-21,2025-01-21
1332,52,1743,2025-01-21,607,17796.71,56657.9,22147.4,9876.52,9515.68,8888.03,8905.18,17.15,Closed,2025-01-21,2025-01-21
1333,53,1788,2025-01-21,506,16889.91,64338.4,22737.52,12432.41,11101.84,6294.07,6280.57,-13.5,Closed,2025-01-21,2025-01-21
1334,54,1798,2025-01-21,446,17952.4,63434.21,23421.87,10168.12,2940.16,15458.24,15460.91,2.67,Closed,2025-01-21,2025-01-21
1335,55,1837,2025-01-21,598,15182.22,58670.06,25674.65,12304.88,11285.21,4495.01,4502.09,7.08,Closed,2025-01-21,2025-01-21
1336,56,1882,2025-01-21,753,15978.17,58262.3,23081.03,11792.12,18478.42,-1747.25,-1753.98,-6.73,Closed,2025-01-21,2025-01-21
1337,57,1909,2025-01-21,973,14897.37,63717.27,20569.35,11977.61,6501.9,9368.47,9378.06,9.59,Closed,2025-01-21,2025-01-21
1338,58,1940,2025-01-21,905,16340.96,62590.15,22276.16,11176.86,9749.99,7495.97,7504.94,8.97,Closed,2025-01-21,2025-01-21
1339,59,1981,2025-01-21,712,17597.23,62843.65,25393.4,10507.0,12699.88,5609.35,5619.17,9.82,Closed,2025-01-21,2025-01-21
1340,60,2018,2025-01-21,554,16924.41,64335.1,23101.6,12313.25,4566.82,12911.59,12893.74,-17.85,Closed,2025-01-21,2025-01-21
1341,61,2075,2025-01-21,647,18835.75,61638.58,23285.7,12265.6,977.08,18505.67,18494.96,-10.71,Closed,2025-01-21,2025-01-21
1342,62,2112,2025-01-21,277,17623.89,62755.01,22563.22,12657.56,15026.89,2874.0,2867.62,-6.38,Closed,2025-01-21,2025-01-21
1343,63,2125,2025-01-21,987,16800.89,65662.0,22059.6,11315.75,19524.41,-1736.52,-1731.97,4.55,Closed,2025-01-21,2025-01-21
1344,64,2162,2025-01-21,809,15281.03,60484.14,23372.15,10040.41,752.45,15337.58,15333.45,-4.13,Closed,2025-01-21,2025-01-21
1345,1,2,2025-01-22,992,19243.13,63113.22,22259.15,11546.48,1997.01,18238.12,18231.18,-6.94,Closed,2025-01-22,2025-01-22
1346,2,60,2025-01-22,849,17159.78,59975.27,19466.13,11583.39,9460.43,8548.35,8539.28,-9.07,Closed,2025-01-22,2025-01-22
1347,3,75,2025-01-22,661,17524.92,64148.04,21967.22,11634.25,9515.77,8670.15,8669.77,-0.38,Closed,2025-01-22,2025-01-22
1348,4,136,2025-01-22,564,18799.89,62075.86,21470.89,12322.86,3534.2,15829.69,15831.81,2.12,Closed,2025-01-22,2025-01-22
1349,5,156,2025-01-22,584,17724.3,66957.25,22346.04,11067.79,25229.32,-6921.02,-6923.75,-2.73,Closed,2025-01-22,2025-01-22
1350,6,203,2025-01-22,896,16451.69,65076.75,26335.18,12052.16,9568.58,7779.11,7782.55,3.44,Closed,2025-01-22,2025-01-22
1351,7,229,2025-01-22,589,16036.36,60924.08,20225.87,12493.74,4464.72,12160.64,12144.07,-16.57,Closed,2025-01-22,2025-01-22
1352,8,261,2025-01-22,833,17234.53,63667.2,22454.02,11505.62,3483.45,14584.08,14575.9,-8.18,Closed,2025-01-22,2025-01-22
1353,9,294,2025-01-22,452,19260.4,63694.88,26863.42,11130.91,5543.01,14169.39,14177.91,8.52,Closed,2025-01-22,2025-01-22
1354,10,347,2025-01-22,284,16664.21,57998.38,24492.69,11582.61,7067.91,9880.3,9871.02,-9.28,Closed,2025-01-22,2025-01-22
1355,11,354,2025-01-22,589,17130.47,61218.31,22687.42,10751.37,913.4,16806.07,16814.54,8.47,Closed,2025-01-22,2025-01-22
1356,12,396,2025-01-22,849,15814.91,58181.66,21594.43,13195.73,3431.37,13232.54,13218.71,-13.83,Closed,2025-01-22,2025-01-22
1357,13,440,2025-01-22,598,17496.9,58966.94,19683.6,11537.03,4116.19,13978.71,13971.38,-7.33,Closed,2025-01-22,2025-01-22
1358,14,465,2025-01-22,309,16933.39,58039.91,21206.25,13218.92,8420.59,8821.8,8805.46,-16.34,Closed,2025-01-22,2025-01-22
1359,15,511,2025-01-22,515,18864.11,63795.09,22782.31,11784.99,14450.31,4928.8,4926.59,-2.21,Closed,2025-01-22,2025-01-22
1360,16,536,2025-01-22,979,15962.87,58757.55,22099.86,10394.64,1100.87,15841.0,15831.79,-9.21,Closed,2025-01-22,2025-01-22
1361,17,557,2025-01-22,335,17174.76,61056.43,22580.42,13328.73,2822.44,14687.32,14670.81,-16.51,Closed,2025-01-22,2025-01-22
1362,18,592,2025-01-22,641,20947.91,60332.05,25202.7,11660.2,3912.43,17676.48,17674.43,-2.05,Closed,2025-01-22,2025-01-22
1363,19,632,2025-01-22,768,17714.37,63781.7,20276.74,11317.0,2606.07,15876.3,15876.8,0.5,Closed,2025-01-22,2025-01-22
1364,20,646,2025-01-22,305,19275.86,64527.13,21499.91,11266.45,5740.33,13840.53,13821.58,-18.95,Closed,2025-01-22,2025-01-22
1365,21,688,2025-01-22,562,18161.57,66633.91,22670.93,11851.21,3956.94,14766.63,14768.8,2.17,Closed,2025-01-22,2025-01-22
1366,22,739,2025-01-22,811,14026.56,63434.06,19762.31,9442.77,10104.23,4733.33,4737.25,3.92,Closed,2025-01-22,2025-01-22
1367,23,764,2025-01-22,532,14554.85,55806.98,18401.41,10293.55,9531.05,5555.8,5570.35,14.55,Closed,2025-01-22,2025-01-22
1368,24,799,2025-01-22,212,15515.01,63348.16,23572.71,13733.64,14951.86,775.15,766.82,-8.33,Closed,2025-01-22,2025-01-22
1369,25,836,2025-01-22,597,15837.18,58664.5,21748.12,9775.39,2855.22,13578.96,13590.13,11.17,Closed,2025-01-22,2025-01-22
1370,26,879,2025-01-22,942,17119.88,58671.3,21645.7,9469.68,6832.12,11229.76,11245.81,16.05,Closed,2025-01-22,2025-01-22
1371,27,911,2025-01-22,448,16393.87,58266.5,22207.01,10127.07,5972.79,10869.08,10871.96,2.88,Closed,2025-01-22,2025-01-22
1372,28,937,2025-01-22,373,16908.27,63176.97,23010.01,11110.84,7144.21,10137.06,10144.47,7.41,Closed,2025-01-22,2025-01-22
1373,29,969,2025-01-22,373,15123.56,61624.94,22685.2,11725.26,15020.26,476.3,461.85,-14.45,Closed,2025-01-22,2025-01-22
1374,30,1000,2025-01-22,508,15210.09,63105.92,21498.1,9477.97,2265.7,13452.39,13443.13,-9.26,Closed,2025-01-22,2025-01-22
1375,31,1032,2025-01-22,349,16705.78,58255.28,22489.48,10839.83,12370.34,4684.44,4666.97,-17.47,Closed,2025-01-22,2025-01-22
1376,32,1076,2025-01-22,645,16717.26,62809.86,19795.04,10144.82,11129.38,6232.88,6223.92,-8.96,Closed,2025-01-22,2025-01-22
1377,33,1089,2025-01-22,506,15834.01,64163.4,24008.0,10669.19,10672.65,5667.36,5666.73,-0.63,Closed,2025-01-22,2025-01-22
1378,34,1124,2025-01-22,278,16436.96,59388.32,22262.14,11251.04,4187.49,12527.47,12521.91,-5.56,Closed,2025-01-22,2025-01-22
1379,35,1166,2025-01-22,452,15204.35,60043.7,21065.9,10826.29,4547.57,11108.78,11117.62,8.84,Closed,2025-01-22,2025-01-22
1380,36,1193,2025-01-22,707,17637.79,62900.71,23687.49,12306.72,2911.29,15433.5,15437.25,3.75,Closed,2025-01-22,2025-01-22
1381,37,1227,2025-01-22,400,17699.8,59760.69,20797.38,11561.95,1758.63,16341.17,16339.48,-1.69,Closed,2025-01-22,2025-01-22
1382,38,1259,2025-01-22,338,17515.23,61236.51,22713.85,11517.22,20264.79,-2411.56,-2419.37,-7.81,Closed,2025-01-22,2025-01-22
1383,39,1287,2025-01-22,605,15838.78,60521.49,21794.24,10062.61,7360.38,9083.4,9076.69,-6.71,Closed,2025-01-22,2025-01-22
1384,40,1326,2025-01-22,835,17604.97,64921.92,24604.24,11837.27,1282.92,17157.05,17152.25,-4.8,Closed,2025-01-22,2025-01-22
1385,41,1365,2025-01-22,537,18482.56,63228.99,21966.22,9999.95,16336.48,2683.08,2680.69,-2.39,Closed,2025-01-22,2025-01-22
1386,42,1393,2025-01-22,640,16916.8,63831.72,23614.14,9074.86,3048.81,14507.99,14520.61,12.62,Closed,2025-01-22,2025-01-22
1387,43,1437,2025-01-22,866,16575.68,58318.95,20972.7,11090.11,10452.01,6989.67,7008.64,18.97,Closed,2025-01-22,2025-01-22
1388,44,1470,2025-01-22,339,16392.93,63354.41,21778.52,10886.65,4575.4,12156.53,12148.55,-7.98,Closed,2025-01-22,2025-01-22
1389,45,1511,2025-01-22,817,15987.33,61951.56,21940.59,11067.3,1614.71,15189.62,15207.51,17.89,Closed,2025-01-22,2025-01-22
1390,46,1538,2025-01-22,405,18378.62,59163.53,19042.3,11407.28,16915.3,1868.32,1867.48,-0.84,Closed,2025-01-22,2025-01-22
1391,47,1552,2025-01-22,381,16189.06,61226.11,20501.23,11431.22,6735.62,9834.44,9853.02,18.58,Closed,2025-01-22,2025-01-22
1392,48,1606,2025-01-22,526,14421.4,57416.83,23610.34,11230.05,3120.99,11826.41,11818.07,-8.34,Closed,2025-01-22,2025-01-22
1393,49,1623,2025-01-22,911,16386.5,59132.91,20401.33,10243.51,3614.02,13683.48,13688.8,5.32,Closed,2025-01-22,2025-01-22
1394,50,1677,2025-01-22,789,17402.36,63307.09,21412.77,11561.73,4440.92,13750.44,13761.72,11.28,Closed,2025-01-22,2025-01-22
1395,51,1694,2025-01-22,533,15301.31,57680.34,19884.75,9031.61,4167.83,11666.48,11661.52,-4.96,Closed,2025-01-22,2025-01-22
1396,52,1734,2025-01-22,602,17796.71,56657.9,22147.4,9876.52,7927.85,10470.86,10465.46,-5.4,Closed,2025-01-22,2025-01-22
1397,53,1763,2025-01-22,777,16889.91,64338.4,22737.52,12432.41,3181.85,14485.06,14473.05,-12.01,Closed,2025-01-22,2025-01-22
1398,54,1803,2025-01-22,758,17952.4,63434.21,23421.87,10168.12,1696.96,17013.44,17000.64,-12.8,Closed,2025-01-22,2025-01-22
1399,55,1835,2025-01-22,986,15182.22,58670.06,25674.65,12304.88,5407.04,10761.18,10763.18,2.0,Closed,2025-01-22,2025-01-22
1400,56,1881,2025-01-22,944,15978.17,58262.3,23081.03,11792.12,4048.77,12873.4,12871.86,-1.54,Closed,2025-01-22,2025-01-22
1401,57,1920,2025-01-22,925,14897.37,63717.27,20569.35,11977.61,10273.46,5548.91,5537.3,-11.61,Closed,2025-01-22,2025-01-22
1402,58,1963,2025-01-22,498,16340.96,62590.15,22276.16,11176.86,6645.69,10193.27,10206.52,13.25,Closed,2025-01-22,2025-01-22
1403,59,2001,2025-01-22,270,17597.23,62843.65,25393.4,10507.0,14478.05,3389.18,3401.94,12.76,Closed,2025-01-22,2025-01-22
