id,cashup_id,note,created_by,created_at
2417,1186,Closing completed without issues.,1123,2026-06-18 13:25:23.327874
2418,1187,Customer refund processed.,1165,2026-06-18 13:25:23.327874
2419,1188,Closing completed without issues.,1187,2026-06-18 13:25:23.327874
2420,1188,Cash deposited to bank.,1187,2026-06-18 13:25:23.327874
2421,1188,Minor cash variance observed.,1187,2026-06-18 13:25:23.327874
2422,1189,Closing completed without issues.,1244,2026-06-18 13:25:23.327874
2423,1189,Minor cash variance observed.,1244,2026-06-18 13:25:23.327874
2424,1189,Variance investigated.,1244,2026-06-18 13:25:23.327874
2425,1190,Cash verified successfully.,1256,2026-06-18 13:25:23.327874
2426,1190,Manager approved closing balance.,1256,2026-06-18 13:25:23.327874
2427,1190,PDQ totals reconciled.,1256,2026-06-18 13:25:23.327874
2428,1191,Cash verified successfully.,1307,2026-06-18 13:25:23.327874
2429,1191,Customer refund processed.,1307,2026-06-18 13:25:23.327874
2430,1191,Minor cash variance observed.,1307,2026-06-18 13:25:23.327874
2431,1192,Cash deposited to bank.,1336,2026-06-18 13:25:23.327874
2432,1192,Cash deposited to bank.,1336,2026-06-18 13:25:23.327874
2433,1193,Minor cash variance observed.,1378,2026-06-18 13:25:23.327874
2434,1193,Variance investigated.,1378,2026-06-18 13:25:23.327874
2435,1194,Cash verified successfully.,1381,2026-06-18 13:25:23.327874
2436,1194,Closing completed without issues.,1381,2026-06-18 13:25:23.327874
2437,1195,Cash deposited to bank.,1448,2026-06-18 13:25:23.327874
2438,1196,Cash deposited to bank.,1476,2026-06-18 13:25:23.327874
2439,1196,Daily reconciliation completed.,1476,2026-06-18 13:25:23.327874
2440,1196,PDQ totals reconciled.,1476,2026-06-18 13:25:23.327874
2441,1197,Closing completed without issues.,1502,2026-06-18 13:25:23.327874
2442,1197,Daily reconciliation completed.,1502,2026-06-18 13:25:23.327874
2443,1198,PDQ totals reconciled.,1538,2026-06-18 13:25:23.327874
2444,1198,Variance investigated.,1538,2026-06-18 13:25:23.327874
2445,1199,Manager approved closing balance.,1571,2026-06-18 13:25:23.327874
2446,1200,Customer refund processed.,1588,2026-06-18 13:25:23.327874
2447,1201,PDQ totals reconciled.,1646,2026-06-18 13:25:23.327874
2448,1202,Closing completed without issues.,1673,2026-06-18 13:25:23.327874
2449,1202,Cash verified successfully.,1673,2026-06-18 13:25:23.327874
2450,1202,Closing completed without issues.,1673,2026-06-18 13:25:23.327874
2451,1203,Customer refund processed.,1700,2026-06-18 13:25:23.327874
2452,1204,Cash deposited to bank.,1739,2026-06-18 13:25:23.327874
2453,1204,Minor cash variance observed.,1739,2026-06-18 13:25:23.327874
2454,1204,PDQ totals reconciled.,1739,2026-06-18 13:25:23.327874
2455,1205,PDQ totals reconciled.,1771,2026-06-18 13:25:23.327874
2456,1205,Customer refund processed.,1771,2026-06-18 13:25:23.327874
2457,1205,Additional float added.,1771,2026-06-18 13:25:23.327874
2458,1206,Manager approved closing balance.,1811,2026-06-18 13:25:23.327874
2459,1207,Cash deposited to bank.,1851,2026-06-18 13:25:23.327874
2460,1207,Minor cash variance observed.,1851,2026-06-18 13:25:23.327874
2461,1207,Cash verified successfully.,1851,2026-06-18 13:25:23.327874
2462,1208,Variance investigated.,1865,2026-06-18 13:25:23.327874
2463,1209,Closing completed without issues.,1906,2026-06-18 13:25:23.327874
2464,1209,Additional float added.,1906,2026-06-18 13:25:23.327874
2465,1210,Minor cash variance observed.,1951,2026-06-18 13:25:23.327874
2466,1210,Daily reconciliation completed.,1951,2026-06-18 13:25:23.327874
2467,1210,Minor cash variance observed.,1951,2026-06-18 13:25:23.327874
2468,1211,Manager approved closing balance.,2007,2026-06-18 13:25:23.327874
2469,1211,Customer refund processed.,2007,2026-06-18 13:25:23.327874
2470,1211,Minor cash variance observed.,2007,2026-06-18 13:25:23.327874
2471,1212,Daily reconciliation completed.,2037,2026-06-18 13:25:23.327874
2472,1212,Cash verified successfully.,2037,2026-06-18 13:25:23.327874
2473,1212,Customer refund processed.,2037,2026-06-18 13:25:23.327874
2474,1213,Manager approved closing balance.,2064,2026-06-18 13:25:23.327874
2475,1213,PDQ totals reconciled.,2064,2026-06-18 13:25:23.327874
2476,1213,Cash deposited to bank.,2064,2026-06-18 13:25:23.327874
2477,1214,Closing completed without issues.,2106,2026-06-18 13:25:23.327874
2478,1214,Customer refund processed.,2106,2026-06-18 13:25:23.327874
2479,1215,Closing completed without issues.,2137,2026-06-18 13:25:23.327874
2480,1215,Closing completed without issues.,2137,2026-06-18 13:25:23.327874
2481,1215,Additional float added.,2137,2026-06-18 13:25:23.327874
2482,1216,PDQ totals reconciled.,2160,2026-06-18 13:25:23.327874
2483,1216,Minor cash variance observed.,2160,2026-06-18 13:25:23.327874
2484,1217,Manager approved closing balance.,17,2026-06-18 13:25:23.327874
2485,1218,Minor cash variance observed.,44,2026-06-18 13:25:23.327874
2486,1218,Manager approved closing balance.,44,2026-06-18 13:25:23.327874
2487,1218,Minor cash variance observed.,44,2026-06-18 13:25:23.327874
2488,1219,Additional float added.,69,2026-06-18 13:25:23.327874
2489,1220,Closing completed without issues.,118,2026-06-18 13:25:23.327874
2490,1220,Customer refund processed.,118,2026-06-18 13:25:23.327874
2491,1221,Variance investigated.,158,2026-06-18 13:25:23.327874
2492,1222,PDQ totals reconciled.,194,2026-06-18 13:25:23.327874
2493,1222,Additional float added.,194,2026-06-18 13:25:23.327874
2494,1223,Additional float added.,233,2026-06-18 13:25:23.327874
2495,1223,Cash deposited to bank.,233,2026-06-18 13:25:23.327874
2496,1224,Minor cash variance observed.,262,2026-06-18 13:25:23.327874
2497,1225,Cash deposited to bank.,293,2026-06-18 13:25:23.327874
2498,1226,Daily reconciliation completed.,327,2026-06-18 13:25:23.327874
2499,1226,Cash verified successfully.,327,2026-06-18 13:25:23.327874
2500,1226,PDQ totals reconciled.,327,2026-06-18 13:25:23.327874
2501,1227,Manager approved closing balance.,366,2026-06-18 13:25:23.327874
2502,1227,Minor cash variance observed.,366,2026-06-18 13:25:23.327874
2503,1228,PDQ totals reconciled.,402,2026-06-18 13:25:23.327874
2504,1228,Closing completed without issues.,402,2026-06-18 13:25:23.327874
2505,1228,Customer refund processed.,402,2026-06-18 13:25:23.327874
2506,1229,Cash verified successfully.,432,2026-06-18 13:25:23.327874
2507,1229,Cash deposited to bank.,432,2026-06-18 13:25:23.327874
2508,1229,Cash deposited to bank.,432,2026-06-18 13:25:23.327874
2509,1230,Cash verified successfully.,481,2026-06-18 13:25:23.327874
2510,1231,Additional float added.,502,2026-06-18 13:25:23.327874
2511,1231,Variance investigated.,502,2026-06-18 13:25:23.327874
2512,1232,Variance investigated.,530,2026-06-18 13:25:23.327874
2513,1232,PDQ totals reconciled.,530,2026-06-18 13:25:23.327874
2514,1232,Minor cash variance observed.,530,2026-06-18 13:25:23.327874
2515,1233,Minor cash variance observed.,557,2026-06-18 13:25:23.327874
2516,1233,Manager approved closing balance.,557,2026-06-18 13:25:23.327874
2517,1234,Cash verified successfully.,603,2026-06-18 13:25:23.327874
2518,1235,PDQ totals reconciled.,627,2026-06-18 13:25:23.327874
2519,1236,PDQ totals reconciled.,677,2026-06-18 13:25:23.327874
2520,1237,Closing completed without issues.,692,2026-06-18 13:25:23.327874
2521,1237,Minor cash variance observed.,692,2026-06-18 13:25:23.327874
2522,1238,Daily reconciliation completed.,722,2026-06-18 13:25:23.327874
2523,1238,Cash deposited to bank.,722,2026-06-18 13:25:23.327874
2524,1238,Minor cash variance observed.,722,2026-06-18 13:25:23.327874
2525,1239,Minor cash variance observed.,788,2026-06-18 13:25:23.327874
2526,1240,Additional float added.,799,2026-06-18 13:25:23.327874
2527,1241,Minor cash variance observed.,829,2026-06-18 13:25:23.327874
2528,1242,Minor cash variance observed.,883,2026-06-18 13:25:23.327874
2529,1242,Cash verified successfully.,883,2026-06-18 13:25:23.327874
2530,1243,Cash verified successfully.,919,2026-06-18 13:25:23.327874
2531,1243,Manager approved closing balance.,919,2026-06-18 13:25:23.327874
2532,1244,Customer refund processed.,953,2026-06-18 13:25:23.327874
2533,1244,Customer refund processed.,953,2026-06-18 13:25:23.327874
2534,1244,Additional float added.,953,2026-06-18 13:25:23.327874
2535,1245,Customer refund processed.,961,2026-06-18 13:25:23.327874
2536,1246,Customer refund processed.,983,2026-06-18 13:25:23.327874
2537,1246,Manager approved closing balance.,983,2026-06-18 13:25:23.327874
2538,1246,Closing completed without issues.,983,2026-06-18 13:25:23.327874
2539,1247,Manager approved closing balance.,1022,2026-06-18 13:25:23.327874
2540,1248,Cash deposited to bank.,1067,2026-06-18 13:25:23.327874
2541,1248,Additional float added.,1067,2026-06-18 13:25:23.327874
2542,1249,Cash verified successfully.,1115,2026-06-18 13:25:23.327874
2543,1250,Daily reconciliation completed.,1130,2026-06-18 13:25:23.327874
2544,1250,Daily reconciliation completed.,1130,2026-06-18 13:25:23.327874
2545,1250,PDQ totals reconciled.,1130,2026-06-18 13:25:23.327874
2546,1251,Cash deposited to bank.,1179,2026-06-18 13:25:23.327874
2547,1251,Additional float added.,1179,2026-06-18 13:25:23.327874
2548,1251,Customer refund processed.,1179,2026-06-18 13:25:23.327874
2549,1252,Additional float added.,1196,2026-06-18 13:25:23.327874
2550,1252,Cash verified successfully.,1196,2026-06-18 13:25:23.327874
2551,1252,Minor cash variance observed.,1196,2026-06-18 13:25:23.327874
2552,1253,Customer refund processed.,1222,2026-06-18 13:25:23.327874
2553,1253,Manager approved closing balance.,1222,2026-06-18 13:25:23.327874
2554,1254,PDQ totals reconciled.,1275,2026-06-18 13:25:23.327874
2555,1254,Variance investigated.,1275,2026-06-18 13:25:23.327874
2556,1255,Variance investigated.,1288,2026-06-18 13:25:23.327874
2557,1256,Customer refund processed.,1345,2026-06-18 13:25:23.327874
2558,1257,Closing completed without issues.,1363,2026-06-18 13:25:23.327874
2559,1257,Additional float added.,1363,2026-06-18 13:25:23.327874
2560,1257,Variance investigated.,1363,2026-06-18 13:25:23.327874
2561,1258,Closing completed without issues.,1386,2026-06-18 13:25:23.327874
2562,1258,Daily reconciliation completed.,1386,2026-06-18 13:25:23.327874
2563,1259,Closing completed without issues.,1422,2026-06-18 13:25:23.327874
2564,1259,Customer refund processed.,1422,2026-06-18 13:25:23.327874
2565,1259,Cash deposited to bank.,1422,2026-06-18 13:25:23.327874
2566,1260,Cash verified successfully.,1475,2026-06-18 13:25:23.327874
2567,1261,Daily reconciliation completed.,1499,2026-06-18 13:25:23.327874
2568,1261,PDQ totals reconciled.,1499,2026-06-18 13:25:23.327874
2569,1262,Cash deposited to bank.,1528,2026-06-18 13:25:23.327874
2570,1263,Additional float added.,1560,2026-06-18 13:25:23.327874
2571,1264,Closing completed without issues.,1588,2026-06-18 13:25:23.327874
2572,1264,Daily reconciliation completed.,1588,2026-06-18 13:25:23.327874
2573,1264,PDQ totals reconciled.,1588,2026-06-18 13:25:23.327874
2574,1265,Minor cash variance observed.,1626,2026-06-18 13:25:23.327874
2575,1266,PDQ totals reconciled.,1659,2026-06-18 13:25:23.327874
2576,1267,Variance investigated.,1714,2026-06-18 13:25:23.327874
2577,1267,Cash verified successfully.,1714,2026-06-18 13:25:23.327874
2578,1268,Daily reconciliation completed.,1752,2026-06-18 13:25:23.327874
2579,1269,Closing completed without issues.,1768,2026-06-18 13:25:23.327874
2580,1269,Manager approved closing balance.,1768,2026-06-18 13:25:23.327874
2581,1270,PDQ totals reconciled.,1813,2026-06-18 13:25:23.327874
2582,1271,Closing completed without issues.,1860,2026-06-18 13:25:23.327874
2583,1271,Closing completed without issues.,1860,2026-06-18 13:25:23.327874
2584,1271,Daily reconciliation completed.,1860,2026-06-18 13:25:23.327874
2585,1272,Closing completed without issues.,1885,2026-06-18 13:25:23.327874
2586,1273,Daily reconciliation completed.,1911,2026-06-18 13:25:23.327874
2587,1273,Manager approved closing balance.,1911,2026-06-18 13:25:23.327874
2588,1273,Daily reconciliation completed.,1911,2026-06-18 13:25:23.327874
2589,1274,Additional float added.,1958,2026-06-18 13:25:23.327874
2590,1275,Cash deposited to bank.,2000,2026-06-18 13:25:23.327874
2591,1275,Manager approved closing balance.,2000,2026-06-18 13:25:23.327874
2592,1275,Additional float added.,2000,2026-06-18 13:25:23.327874
2593,1276,Minor cash variance observed.,2020,2026-06-18 13:25:23.327874
2594,1277,PDQ totals reconciled.,2053,2026-06-18 13:25:23.327874
2595,1278,PDQ totals reconciled.,2107,2026-06-18 13:25:23.327874
2596,1278,Cash verified successfully.,2107,2026-06-18 13:25:23.327874
2597,1278,Variance investigated.,2107,2026-06-18 13:25:23.327874
2598,1279,Cash verified successfully.,2121,2026-06-18 13:25:23.327874
2599,1279,Closing completed without issues.,2121,2026-06-18 13:25:23.327874
2600,1280,PDQ totals reconciled.,2158,2026-06-18 13:25:23.327874
2601,1280,Manager approved closing balance.,2158,2026-06-18 13:25:23.327874
2602,1280,Closing completed without issues.,2158,2026-06-18 13:25:23.327874
2603,1281,Manager approved closing balance.,14,2026-06-18 13:25:23.327874
2604,1281,Closing completed without issues.,14,2026-06-18 13:25:23.327874
2605,1281,Cash verified successfully.,14,2026-06-18 13:25:23.327874
2606,1282,Manager approved closing balance.,34,2026-06-18 13:25:23.327874
2607,1283,Manager approved closing balance.,79,2026-06-18 13:25:23.327874
2608,1283,Minor cash variance observed.,79,2026-06-18 13:25:23.327874
2609,1283,Variance investigated.,79,2026-06-18 13:25:23.327874
2610,1284,Minor cash variance observed.,133,2026-06-18 13:25:23.327874
2611,1284,Closing completed without issues.,133,2026-06-18 13:25:23.327874
2612,1285,Customer refund processed.,146,2026-06-18 13:25:23.327874
2613,1285,Daily reconciliation completed.,146,2026-06-18 13:25:23.327874
2614,1285,Minor cash variance observed.,146,2026-06-18 13:25:23.327874
2615,1286,Cash deposited to bank.,189,2026-06-18 13:25:23.327874
2616,1286,Closing completed without issues.,189,2026-06-18 13:25:23.327874
2617,1287,Manager approved closing balance.,213,2026-06-18 13:25:23.327874
2618,1288,Customer refund processed.,250,2026-06-18 13:25:23.327874
2619,1288,Additional float added.,250,2026-06-18 13:25:23.327874
2620,1288,Closing completed without issues.,250,2026-06-18 13:25:23.327874
2621,1289,Variance investigated.,302,2026-06-18 13:25:23.327874
2622,1290,Daily reconciliation completed.,321,2026-06-18 13:25:23.327874
2623,1290,Closing completed without issues.,321,2026-06-18 13:25:23.327874
2624,1290,PDQ totals reconciled.,321,2026-06-18 13:25:23.327874
2625,1291,Daily reconciliation completed.,360,2026-06-18 13:25:23.327874
2626,1291,Manager approved closing balance.,360,2026-06-18 13:25:23.327874
2627,1291,Customer refund processed.,360,2026-06-18 13:25:23.327874
2628,1292,Cash deposited to bank.,417,2026-06-18 13:25:23.327874
2629,1292,Manager approved closing balance.,417,2026-06-18 13:25:23.327874
2630,1293,Cash verified successfully.,430,2026-06-18 13:25:23.327874
2631,1294,Daily reconciliation completed.,457,2026-06-18 13:25:23.327874
2632,1294,Customer refund processed.,457,2026-06-18 13:25:23.327874
2633,1294,Daily reconciliation completed.,457,2026-06-18 13:25:23.327874
2634,1295,Manager approved closing balance.,508,2026-06-18 13:25:23.327874
2635,1296,Closing completed without issues.,542,2026-06-18 13:25:23.327874
2636,1296,Daily reconciliation completed.,542,2026-06-18 13:25:23.327874
2637,1296,PDQ totals reconciled.,542,2026-06-18 13:25:23.327874
2638,1297,Daily reconciliation completed.,557,2026-06-18 13:25:23.327874
2639,1297,Minor cash variance observed.,557,2026-06-18 13:25:23.327874
2640,1297,Additional float added.,557,2026-06-18 13:25:23.327874
2641,1298,Closing completed without issues.,608,2026-06-18 13:25:23.327874
2642,1299,Minor cash variance observed.,616,2026-06-18 13:25:23.327874
2643,1299,PDQ totals reconciled.,616,2026-06-18 13:25:23.327874
2644,1299,Closing completed without issues.,616,2026-06-18 13:25:23.327874
2645,1300,Manager approved closing balance.,656,2026-06-18 13:25:23.327874
2646,1300,Minor cash variance observed.,656,2026-06-18 13:25:23.327874
2647,1301,Closing completed without issues.,680,2026-06-18 13:25:23.327874
2648,1301,Additional float added.,680,2026-06-18 13:25:23.327874
2649,1301,Cash verified successfully.,680,2026-06-18 13:25:23.327874
2650,1302,PDQ totals reconciled.,719,2026-06-18 13:25:23.327874
2651,1302,PDQ totals reconciled.,719,2026-06-18 13:25:23.327874
2652,1303,Minor cash variance observed.,760,2026-06-18 13:25:23.327874
2653,1303,Closing completed without issues.,760,2026-06-18 13:25:23.327874
2654,1303,Cash deposited to bank.,760,2026-06-18 13:25:23.327874
2655,1304,Cash verified successfully.,807,2026-06-18 13:25:23.327874
2656,1305,Customer refund processed.,829,2026-06-18 13:25:23.327874
2657,1306,Customer refund processed.,879,2026-06-18 13:25:23.327874
